"","ParkName","UnitCode","Year","Month","RecreationVisits"
"27953","Yosemite NP","YOSE",1995,6,449511
"27954","Yosemite NP","YOSE",1995,7,663052
"27955","Yosemite NP","YOSE",1995,8,656064
"27956","Yosemite NP","YOSE",1995,9,551886
"27957","Yosemite NP","YOSE",1995,10,409319
"27958","Yosemite NP","YOSE",1995,11,210295
"27959","Yosemite NP","YOSE",1995,12,88456
"27960","Yosemite NP","YOSE",1996,1,104086
"27961","Yosemite NP","YOSE",1996,2,135115
"27962","Yosemite NP","YOSE",1996,3,180709
"27963","Yosemite NP","YOSE",1996,4,253532
"27964","Yosemite NP","YOSE",1996,5,347364
"27965","Yosemite NP","YOSE",1996,6,527284
"27966","Yosemite NP","YOSE",1996,7,622855
"27967","Yosemite NP","YOSE",1996,8,679862
"27968","Yosemite NP","YOSE",1996,9,517934
"27969","Yosemite NP","YOSE",1996,10,365313
"27970","Yosemite NP","YOSE",1996,11,172037
"27971","Yosemite NP","YOSE",1996,12,140116
"27972","Yosemite NP","YOSE",1997,1,12520
"27973","Yosemite NP","YOSE",1997,2,64201
"27974","Yosemite NP","YOSE",1997,3,136476
"27975","Yosemite NP","YOSE",1997,4,200212
"27976","Yosemite NP","YOSE",1997,5,319108
"27977","Yosemite NP","YOSE",1997,6,460459
"27978","Yosemite NP","YOSE",1997,7,595059
"27979","Yosemite NP","YOSE",1997,8,697060
"27980","Yosemite NP","YOSE",1997,9,516567
"27981","Yosemite NP","YOSE",1997,10,372171
"27982","Yosemite NP","YOSE",1997,11,168533
"27983","Yosemite NP","YOSE",1997,12,127604
"27984","Yosemite NP","YOSE",1998,1,114143
"27985","Yosemite NP","YOSE",1998,2,109163
"27986","Yosemite NP","YOSE",1998,3,157257
"27987","Yosemite NP","YOSE",1998,4,231495
"27988","Yosemite NP","YOSE",1998,5,307331
"27989","Yosemite NP","YOSE",1998,6,345916
"27990","Yosemite NP","YOSE",1998,7,603790
"27991","Yosemite NP","YOSE",1998,8,672966
"27992","Yosemite NP","YOSE",1998,9,480941
"27993","Yosemite NP","YOSE",1998,10,384428
"27994","Yosemite NP","YOSE",1998,11,142002
"27995","Yosemite NP","YOSE",1998,12,107700
"27996","Yosemite NP","YOSE",1999,1,100857
"27997","Yosemite NP","YOSE",1999,2,102345
"27998","Yosemite NP","YOSE",1999,3,136795
"27999","Yosemite NP","YOSE",1999,4,169517
"28000","Yosemite NP","YOSE",1999,5,335374
"28001","Yosemite NP","YOSE",1999,6,448560
"28002","Yosemite NP","YOSE",1999,7,558114
"28003","Yosemite NP","YOSE",1999,8,625405
"28004","Yosemite NP","YOSE",1999,9,433178
"28005","Yosemite NP","YOSE",1999,10,330334
"28006","Yosemite NP","YOSE",1999,11,150843
"28007","Yosemite NP","YOSE",1999,12,102285
"28008","Yosemite NP","YOSE",2000,1,93633
"28009","Yosemite NP","YOSE",2000,2,103444
"28010","Yosemite NP","YOSE",2000,3,136523
"28011","Yosemite NP","YOSE",2000,4,216087
"28012","Yosemite NP","YOSE",2000,5,317009
"28013","Yosemite NP","YOSE",2000,6,454638
"28014","Yosemite NP","YOSE",2000,7,548440
"28015","Yosemite NP","YOSE",2000,8,546981
"28016","Yosemite NP","YOSE",2000,9,388707
"28017","Yosemite NP","YOSE",2000,10,324484
"28018","Yosemite NP","YOSE",2000,11,144958
"28019","Yosemite NP","YOSE",2000,12,125999
"28020","Yosemite NP","YOSE",2001,1,102455
"28021","Yosemite NP","YOSE",2001,2,101897
"28022","Yosemite NP","YOSE",2001,3,142141
"28023","Yosemite NP","YOSE",2001,4,192936
"28024","Yosemite NP","YOSE",2001,5,315897
"28025","Yosemite NP","YOSE",2001,6,434014
"28026","Yosemite NP","YOSE",2001,7,528849
"28027","Yosemite NP","YOSE",2001,8,591196
"28028","Yosemite NP","YOSE",2001,9,448519
"28029","Yosemite NP","YOSE",2001,10,264465
"28030","Yosemite NP","YOSE",2001,11,137876
"28031","Yosemite NP","YOSE",2001,12,108486
"28032","Yosemite NP","YOSE",2002,1,108906
"28033","Yosemite NP","YOSE",2002,2,113695
"28034","Yosemite NP","YOSE",2002,3,141766
"28035","Yosemite NP","YOSE",2002,4,186682
"28036","Yosemite NP","YOSE",2002,5,295511
"28037","Yosemite NP","YOSE",2002,6,436862
"28038","Yosemite NP","YOSE",2002,7,513789
"28039","Yosemite NP","YOSE",2002,8,570914
"28040","Yosemite NP","YOSE",2002,9,426684
"28041","Yosemite NP","YOSE",2002,10,300919
"28042","Yosemite NP","YOSE",2002,11,149828
"28043","Yosemite NP","YOSE",2002,12,116311
"28044","Yosemite NP","YOSE",2003,1,116984
"28045","Yosemite NP","YOSE",2003,2,111506
"28046","Yosemite NP","YOSE",2003,3,137550
"28047","Yosemite NP","YOSE",2003,4,174337
"28048","Yosemite NP","YOSE",2003,5,280335
"28049","Yosemite NP","YOSE",2003,6,445887
"28050","Yosemite NP","YOSE",2003,7,536683
"28051","Yosemite NP","YOSE",2003,8,604093
"28052","Yosemite NP","YOSE",2003,9,405605
"28053","Yosemite NP","YOSE",2003,10,316366
"28054","Yosemite NP","YOSE",2003,11,136390
"28055","Yosemite NP","YOSE",2003,12,112928
"28056","Yosemite NP","YOSE",2004,1,100020
"28057","Yosemite NP","YOSE",2004,2,106258
"28058","Yosemite NP","YOSE",2004,3,146876
"28059","Yosemite NP","YOSE",2004,4,228212
"28060","Yosemite NP","YOSE",2004,5,326017
"28061","Yosemite NP","YOSE",2004,6,449566
"28062","Yosemite NP","YOSE",2004,7,531864
"28063","Yosemite NP","YOSE",2004,8,508094
"28064","Yosemite NP","YOSE",2004,9,393437
"28065","Yosemite NP","YOSE",2004,10,272200
"28066","Yosemite NP","YOSE",2004,11,121622
"28067","Yosemite NP","YOSE",2004,12,96745
"28068","Yosemite NP","YOSE",2005,1,91238
"28069","Yosemite NP","YOSE",2005,2,103756
"28070","Yosemite NP","YOSE",2005,3,143335
"28071","Yosemite NP","YOSE",2005,4,195385
"28072","Yosemite NP","YOSE",2005,5,304552
"28073","Yosemite NP","YOSE",2005,6,413124
"28074","Yosemite NP","YOSE",2005,7,554567
"28075","Yosemite NP","YOSE",2005,8,485643
"28076","Yosemite NP","YOSE",2005,9,430134
"28077","Yosemite NP","YOSE",2005,10,318508
"28078","Yosemite NP","YOSE",2005,11,152671
"28079","Yosemite NP","YOSE",2005,12,111231
"28080","Yosemite NP","YOSE",2006,1,104591
"28081","Yosemite NP","YOSE",2006,2,101194
"28082","Yosemite NP","YOSE",2006,3,125556
"28083","Yosemite NP","YOSE",2006,4,189472
"28084","Yosemite NP","YOSE",2006,5,309387
"28085","Yosemite NP","YOSE",2006,6,382972
"28086","Yosemite NP","YOSE",2006,7,510932
"28087","Yosemite NP","YOSE",2006,8,528254
"28088","Yosemite NP","YOSE",2006,9,421502
"28089","Yosemite NP","YOSE",2006,10,298771
"28090","Yosemite NP","YOSE",2006,11,165499
"28091","Yosemite NP","YOSE",2006,12,104514
"28092","Yosemite NP","YOSE",2007,1,99892
"28093","Yosemite NP","YOSE",2007,2,100941
"28094","Yosemite NP","YOSE",2007,3,135925
"28095","Yosemite NP","YOSE",2007,4,219854
"28096","Yosemite NP","YOSE",2007,5,374184
"28097","Yosemite NP","YOSE",2007,6,466054
"28098","Yosemite NP","YOSE",2007,7,543235
"28099","Yosemite NP","YOSE",2007,8,550172
"28100","Yosemite NP","YOSE",2007,9,417882
"28101","Yosemite NP","YOSE",2007,10,298122
"28102","Yosemite NP","YOSE",2007,11,178846
"28103","Yosemite NP","YOSE",2007,12,118321
"28104","Yosemite NP","YOSE",2008,1,95124
"28105","Yosemite NP","YOSE",2008,2,107729
"28106","Yosemite NP","YOSE",2008,3,153735
"28107","Yosemite NP","YOSE",2008,4,199592
"28108","Yosemite NP","YOSE",2008,5,361193
"28109","Yosemite NP","YOSE",2008,6,473186
"28110","Yosemite NP","YOSE",2008,7,539874
"28111","Yosemite NP","YOSE",2008,8,543799
"28112","Yosemite NP","YOSE",2008,9,416918
"28113","Yosemite NP","YOSE",2008,10,295547
"28114","Yosemite NP","YOSE",2008,11,146838
"28115","Yosemite NP","YOSE",2008,12,97979
"28116","Yosemite NP","YOSE",2009,1,101984
"28117","Yosemite NP","YOSE",2009,2,78795
"28118","Yosemite NP","YOSE",2009,3,132711
"28119","Yosemite NP","YOSE",2009,4,230828
"28120","Yosemite NP","YOSE",2009,5,399683
"28121","Yosemite NP","YOSE",2009,6,483382
"28122","Yosemite NP","YOSE",2009,7,586591
"28123","Yosemite NP","YOSE",2009,8,643300
"28124","Yosemite NP","YOSE",2009,9,471530
"28125","Yosemite NP","YOSE",2009,10,346826
"28126","Yosemite NP","YOSE",2009,11,151297
"28127","Yosemite NP","YOSE",2009,12,110545
"28128","Yosemite NP","YOSE",2010,1,96089
"28129","Yosemite NP","YOSE",2010,2,100379
"28130","Yosemite NP","YOSE",2010,3,149651
"28131","Yosemite NP","YOSE",2010,4,224461
"28132","Yosemite NP","YOSE",2010,5,382414
"28133","Yosemite NP","YOSE",2010,6,521059
"28134","Yosemite NP","YOSE",2010,7,643566
"28135","Yosemite NP","YOSE",2010,8,659857
"28136","Yosemite NP","YOSE",2010,9,520210
"28137","Yosemite NP","YOSE",2010,10,356370
"28138","Yosemite NP","YOSE",2010,11,148459
"28139","Yosemite NP","YOSE",2010,12,98893
"28140","Yosemite NP","YOSE",2011,1,100718
"28141","Yosemite NP","YOSE",2011,2,93588
"28142","Yosemite NP","YOSE",2011,3,100433
"28143","Yosemite NP","YOSE",2011,4,231372
"28144","Yosemite NP","YOSE",2011,5,356588
"28145","Yosemite NP","YOSE",2011,6,503741
"28146","Yosemite NP","YOSE",2011,7,704553
"28147","Yosemite NP","YOSE",2011,8,699749
"28148","Yosemite NP","YOSE",2011,9,533502
"28149","Yosemite NP","YOSE",2011,10,360449
"28150","Yosemite NP","YOSE",2011,11,139079
"28151","Yosemite NP","YOSE",2011,12,127621
"28152","Yosemite NP","YOSE",2012,1,120496
"28153","Yosemite NP","YOSE",2012,2,113341
"28154","Yosemite NP","YOSE",2012,3,136687
"28155","Yosemite NP","YOSE",2012,4,243102
"28156","Yosemite NP","YOSE",2012,5,356500
"28157","Yosemite NP","YOSE",2012,6,528186
"28158","Yosemite NP","YOSE",2012,7,623101
"28159","Yosemite NP","YOSE",2012,8,660118
"28160","Yosemite NP","YOSE",2012,9,482004
"28161","Yosemite NP","YOSE",2012,10,322687
"28162","Yosemite NP","YOSE",2012,11,141868
"28163","Yosemite NP","YOSE",2012,12,125314
"28164","Yosemite NP","YOSE",2013,1,103910
"28165","Yosemite NP","YOSE",2013,2,114440
"28166","Yosemite NP","YOSE",2013,3,165409
"28167","Yosemite NP","YOSE",2013,4,231178
"28168","Yosemite NP","YOSE",2013,5,370422
"28169","Yosemite NP","YOSE",2013,6,508941
"28170","Yosemite NP","YOSE",2013,7,611538
"28171","Yosemite NP","YOSE",2013,8,552137
"28172","Yosemite NP","YOSE",2013,9,460855
"28173","Yosemite NP","YOSE",2013,10,279526
"28174","Yosemite NP","YOSE",2013,11,161356
"28175","Yosemite NP","YOSE",2013,12,131479
"28176","Yosemite NP","YOSE",2014,1,112133
"28177","Yosemite NP","YOSE",2014,2,113403
"28178","Yosemite NP","YOSE",2014,3,146750
"28179","Yosemite NP","YOSE",2014,4,242722
"28180","Yosemite NP","YOSE",2014,5,333308
"28181","Yosemite NP","YOSE",2014,6,496363
"28182","Yosemite NP","YOSE",2014,7,623663
"28183","Yosemite NP","YOSE",2014,8,654157
"28184","Yosemite NP","YOSE",2014,9,467205
"28185","Yosemite NP","YOSE",2014,10,354769
"28186","Yosemite NP","YOSE",2014,11,203678
"28187","Yosemite NP","YOSE",2014,12,134491
"28188","Yosemite NP","YOSE",2015,1,128318
"28189","Yosemite NP","YOSE",2015,2,135316
"28190","Yosemite NP","YOSE",2015,3,194667
"28191","Yosemite NP","YOSE",2015,4,281328
"28192","Yosemite NP","YOSE",2015,5,408121
"28193","Yosemite NP","YOSE",2015,6,545231
"28194","Yosemite NP","YOSE",2015,7,626009
"28195","Yosemite NP","YOSE",2015,8,636936
"28196","Yosemite NP","YOSE",2015,9,527402
"28197","Yosemite NP","YOSE",2015,10,357223
"28198","Yosemite NP","YOSE",2015,11,169425
"28199","Yosemite NP","YOSE",2015,12,140241
"28200","Yosemite NP","YOSE",2016,1,139780
"28201","Yosemite NP","YOSE",2016,2,201601
"28202","Yosemite NP","YOSE",2016,3,286990
"28203","Yosemite NP","YOSE",2016,4,305092
"28204","Yosemite NP","YOSE",2016,5,457309
"28205","Yosemite NP","YOSE",2016,6,703614
"28206","Yosemite NP","YOSE",2016,7,780728
"28207","Yosemite NP","YOSE",2016,8,692450
"28208","Yosemite NP","YOSE",2016,9,598428
"28209","Yosemite NP","YOSE",2016,10,483232
"28210","Yosemite NP","YOSE",2016,11,218998
"28211","Yosemite NP","YOSE",2016,12,160646
"28212","Yosemite NP","YOSE",2017,1,120025
"28213","Yosemite NP","YOSE",2017,2,119421
"28214","Yosemite NP","YOSE",2017,3,166793
"28215","Yosemite NP","YOSE",2017,4,302553
"28216","Yosemite NP","YOSE",2017,5,471844
"28217","Yosemite NP","YOSE",2017,6,565702
"28218","Yosemite NP","YOSE",2017,7,633351
"28219","Yosemite NP","YOSE",2017,8,615892
"28220","Yosemite NP","YOSE",2017,9,566279
"28221","Yosemite NP","YOSE",2017,10,429827
"28222","Yosemite NP","YOSE",2017,11,217927
"28223","Yosemite NP","YOSE",2017,12,127276
"28224","Yosemite NP","YOSE",2018,1,129432
"28225","Yosemite NP","YOSE",2018,2,143321
"28226","Yosemite NP","YOSE",2018,3,170681
"28227","Yosemite NP","YOSE",2018,4,278349
"28228","Yosemite NP","YOSE",2018,5,385670
"28229","Yosemite NP","YOSE",2018,6,543690
"28230","Yosemite NP","YOSE",2018,7,504230
"28231","Yosemite NP","YOSE",2018,8,441867
"28232","Yosemite NP","YOSE",2018,9,524387
"28233","Yosemite NP","YOSE",2018,10,360776
"28234","Yosemite NP","YOSE",2018,11,215854
"28235","Yosemite NP","YOSE",2018,12,311179
"28236","Zion NP","ZION",1979,1,8994
"28237","Zion NP","ZION",1979,2,12106
"28238","Zion NP","ZION",1979,3,23079
"28239","Zion NP","ZION",1979,4,63306
"28240","Zion NP","ZION",1979,5,122964
"28241","Zion NP","ZION",1979,6,156734
"28242","Zion NP","ZION",1979,7,168614
"28243","Zion NP","ZION",1979,8,187461
"28244","Zion NP","ZION",1979,9,173883
"28245","Zion NP","ZION",1979,10,77131
"28246","Zion NP","ZION",1979,11,29139
"28247","Zion NP","ZION",1979,12,17117
"28248","Zion NP","ZION",1980,1,15637
"28249","Zion NP","ZION",1980,2,17832
"28250","Zion NP","ZION",1980,3,32537
"28251","Zion NP","ZION",1980,4,58225
"28252","Zion NP","ZION",1980,5,134747
"28253","Zion NP","ZION",1980,6,175129
"28254","Zion NP","ZION",1980,7,212492
"28255","Zion NP","ZION",1980,8,212223
"28256","Zion NP","ZION",1980,9,136648
"28257","Zion NP","ZION",1980,10,75312
"28258","Zion NP","ZION",1980,11,32542
"28259","Zion NP","ZION",1980,12,20522
"28260","Zion NP","ZION",1981,1,24349
"28261","Zion NP","ZION",1981,2,22594
"28262","Zion NP","ZION",1981,3,35058
"28263","Zion NP","ZION",1981,4,63036
"28264","Zion NP","ZION",1981,5,132198
"28265","Zion NP","ZION",1981,6,221905
"28266","Zion NP","ZION",1981,7,233041
"28267","Zion NP","ZION",1981,8,262514
"28268","Zion NP","ZION",1981,9,150219
"28269","Zion NP","ZION",1981,10,86905
"28270","Zion NP","ZION",1981,11,34820
"28271","Zion NP","ZION",1981,12,22169
"28272","Zion NP","ZION",1982,1,15445
"28273","Zion NP","ZION",1982,2,20958
"28274","Zion NP","ZION",1982,3,38731
"28275","Zion NP","ZION",1982,4,72295
"28276","Zion NP","ZION",1982,5,146438
"28277","Zion NP","ZION",1982,6,221168
"28278","Zion NP","ZION",1982,7,252010
"28279","Zion NP","ZION",1982,8,196725
"28280","Zion NP","ZION",1982,9,140672
"28281","Zion NP","ZION",1982,10,85304
"28282","Zion NP","ZION",1982,11,32936
"28283","Zion NP","ZION",1982,12,23608
"28284","Zion NP","ZION",1983,1,18578
"28285","Zion NP","ZION",1983,2,24133
"28286","Zion NP","ZION",1983,3,36086
"28287","Zion NP","ZION",1983,4,75772
"28288","Zion NP","ZION",1983,5,183803
"28289","Zion NP","ZION",1983,6,201746
"28290","Zion NP","ZION",1983,7,227243
"28291","Zion NP","ZION",1983,8,202119
"28292","Zion NP","ZION",1983,9,154567
"28293","Zion NP","ZION",1983,10,90204
"28294","Zion NP","ZION",1983,11,37866
"28295","Zion NP","ZION",1983,12,20913
"28296","Zion NP","ZION",1984,1,21848
"28297","Zion NP","ZION",1984,2,26463
"28298","Zion NP","ZION",1984,3,48492
"28299","Zion NP","ZION",1984,4,89509
"28300","Zion NP","ZION",1984,5,160492
"28301","Zion NP","ZION",1984,6,231037
"28302","Zion NP","ZION",1984,7,232872
"28303","Zion NP","ZION",1984,8,226230
"28304","Zion NP","ZION",1984,9,174514
"28305","Zion NP","ZION",1984,10,102092
"28306","Zion NP","ZION",1984,11,42409
"28307","Zion NP","ZION",1984,12,21296
"28308","Zion NP","ZION",1985,1,23339
"28309","Zion NP","ZION",1985,2,30716
"28310","Zion NP","ZION",1985,3,54763
"28311","Zion NP","ZION",1985,4,95748
"28312","Zion NP","ZION",1985,5,201599
"28313","Zion NP","ZION",1985,6,229265
"28314","Zion NP","ZION",1985,7,253508
"28315","Zion NP","ZION",1985,8,253802
"28316","Zion NP","ZION",1985,9,182744
"28317","Zion NP","ZION",1985,10,100050
"28318","Zion NP","ZION",1985,11,44125
"28319","Zion NP","ZION",1985,12,33613
"28320","Zion NP","ZION",1986,1,35763
"28321","Zion NP","ZION",1986,2,35919
"28322","Zion NP","ZION",1986,3,80728
"28323","Zion NP","ZION",1986,4,92993
"28324","Zion NP","ZION",1986,5,246440
"28325","Zion NP","ZION",1986,6,252715
"28326","Zion NP","ZION",1986,7,261818
"28327","Zion NP","ZION",1986,8,269267
"28328","Zion NP","ZION",1986,9,194138
"28329","Zion NP","ZION",1986,10,110052
"28330","Zion NP","ZION",1986,11,50783
"28331","Zion NP","ZION",1986,12,39887
"28332","Zion NP","ZION",1987,1,35783
"28333","Zion NP","ZION",1987,2,37091
"28334","Zion NP","ZION",1987,3,57095
"28335","Zion NP","ZION",1987,4,117924
"28336","Zion NP","ZION",1987,5,203914
"28337","Zion NP","ZION",1987,6,267237
"28338","Zion NP","ZION",1987,7,296526
"28339","Zion NP","ZION",1987,8,300993
"28340","Zion NP","ZION",1987,9,231095
"28341","Zion NP","ZION",1987,10,131044
"28342","Zion NP","ZION",1987,11,61714
"28343","Zion NP","ZION",1987,12,37203
"28344","Zion NP","ZION",1988,1,38333
"28345","Zion NP","ZION",1988,2,46684
"28346","Zion NP","ZION",1988,3,65640
"28347","Zion NP","ZION",1988,4,129748
"28348","Zion NP","ZION",1988,5,208323
"28349","Zion NP","ZION",1988,6,308566
"28350","Zion NP","ZION",1988,7,305583
"28351","Zion NP","ZION",1988,8,314482
"28352","Zion NP","ZION",1988,9,262166
"28353","Zion NP","ZION",1988,10,157715
"28354","Zion NP","ZION",1988,11,71847
"28355","Zion NP","ZION",1988,12,39245
"28356","Zion NP","ZION",1989,1,33534
"28357","Zion NP","ZION",1989,2,38254
"28358","Zion NP","ZION",1989,3,94224
"28359","Zion NP","ZION",1989,4,132387
"28360","Zion NP","ZION",1989,5,235179
"28361","Zion NP","ZION",1989,6,300330
"28362","Zion NP","ZION",1989,7,304532
"28363","Zion NP","ZION",1989,8,321244
"28364","Zion NP","ZION",1989,9,248105
"28365","Zion NP","ZION",1989,10,163695
"28366","Zion NP","ZION",1989,11,86055
"28367","Zion NP","ZION",1989,12,41317
"28368","Zion NP","ZION",1990,1,54093
"28369","Zion NP","ZION",1990,2,48346
"28370","Zion NP","ZION",1990,3,77423
"28371","Zion NP","ZION",1990,4,154762
"28372","Zion NP","ZION",1990,5,237277
"28373","Zion NP","ZION",1990,6,316983
"28374","Zion NP","ZION",1990,7,308335
"28375","Zion NP","ZION",1990,8,340603
"28376","Zion NP","ZION",1990,9,257272
"28377","Zion NP","ZION",1990,10,166148
"28378","Zion NP","ZION",1990,11,98844
"28379","Zion NP","ZION",1990,12,42314
"28380","Zion NP","ZION",1991,1,54687
"28381","Zion NP","ZION",1991,2,64780
"28382","Zion NP","ZION",1991,3,71951
"28383","Zion NP","ZION",1991,4,131160
"28384","Zion NP","ZION",1991,5,255396
"28385","Zion NP","ZION",1991,6,336422
"28386","Zion NP","ZION",1991,7,349020
"28387","Zion NP","ZION",1991,8,362064
"28388","Zion NP","ZION",1991,9,278614
"28389","Zion NP","ZION",1991,10,208030
"28390","Zion NP","ZION",1991,11,80061
"28391","Zion NP","ZION",1991,12,44812
"28392","Zion NP","ZION",1992,1,55002
"28393","Zion NP","ZION",1992,2,58579
"28394","Zion NP","ZION",1992,3,81606
"28395","Zion NP","ZION",1992,4,138140
"28396","Zion NP","ZION",1992,5,257471
"28397","Zion NP","ZION",1992,6,338363
"28398","Zion NP","ZION",1992,7,353454
"28399","Zion NP","ZION",1992,8,415549
"28400","Zion NP","ZION",1992,9,318549
"28401","Zion NP","ZION",1992,10,225259
"28402","Zion NP","ZION",1992,11,89896
"28403","Zion NP","ZION",1992,12,58758
"28404","Zion NP","ZION",1993,1,52236
"28405","Zion NP","ZION",1993,2,50599
"28406","Zion NP","ZION",1993,3,106142
"28407","Zion NP","ZION",1993,4,206549
"28408","Zion NP","ZION",1993,5,220669
"28409","Zion NP","ZION",1993,6,335945
"28410","Zion NP","ZION",1993,7,348106
"28411","Zion NP","ZION",1993,8,376382
"28412","Zion NP","ZION",1993,9,290893
"28413","Zion NP","ZION",1993,10,258341
"28414","Zion NP","ZION",1993,11,92657
"28415","Zion NP","ZION",1993,12,54061
"28416","Zion NP","ZION",1994,1,60598
"28417","Zion NP","ZION",1994,2,55083
"28418","Zion NP","ZION",1994,3,103289
"28419","Zion NP","ZION",1994,4,205846
"28420","Zion NP","ZION",1994,5,198731
"28421","Zion NP","ZION",1994,6,304478
"28422","Zion NP","ZION",1994,7,326536
"28423","Zion NP","ZION",1994,8,361394
"28424","Zion NP","ZION",1994,9,295720
"28425","Zion NP","ZION",1994,10,221345
"28426","Zion NP","ZION",1994,11,90568
"28427","Zion NP","ZION",1994,12,47283
"28428","Zion NP","ZION",1995,1,60215
"28429","Zion NP","ZION",1995,2,70317
"28430","Zion NP","ZION",1995,3,119841
"28431","Zion NP","ZION",1995,4,189511
"28432","Zion NP","ZION",1995,5,202000
"28433","Zion NP","ZION",1995,6,337268
"28434","Zion NP","ZION",1995,7,363645
"28435","Zion NP","ZION",1995,8,377107
"28436","Zion NP","ZION",1995,9,312443
