"","UnitCode","Year","Month","ParkName","RecreationVisits","Smoke","stdsmoke","Season","CatColS","CatColM"
"226","ACAD","1998","10","Acadia NP",266138,2.99537672443506e-10,-0.426414448968802,"Fall","ACADFall","ACAD10"
"227","ACAD","1998","11","Acadia NP",55225,2.66102834212134e-10,-0.438524144644297,"Fall","ACADFall","ACAD11"
"228","ACAD","1998","12","Acadia NP",16772,2.95862112587031e-10,-0.424742534974346,"Winter","ACADWinter","ACAD12"
"229","ACAD","1999","01","Acadia NP",16430,3.15612341816873e-10,-0.419822626017091,"Winter","ACADWinter","ACAD01"
"230","ACAD","1999","02","Acadia NP",17162,3.20393184205514e-10,-0.415372665149682,"Winter","ACADWinter","ACAD02"
"231","ACAD","1999","03","Acadia NP",33688,4.95721075299826e-10,-0.342724808022973,"Spring","ACADSpring","ACAD03"
"232","ACAD","1999","04","Acadia NP",82993,5.96126481511305e-10,-0.308411459207215,"Spring","ACADSpring","ACAD04"
"233","ACAD","1999","05","Acadia NP",174610,7.12623349219399e-10,-0.262372714719688,"Spring","ACADSpring","ACAD05"
"234","ACAD","1999","06","Acadia NP",315980,6.15785589186402e-10,-0.301263369149368,"Summer","ACADSummer","ACAD06"
"235","ACAD","1999","07","Acadia NP",562996,5.71048708319921e-10,-0.299724497308462,"Summer","ACADSummer","ACAD07"
"236","ACAD","1999","08","Acadia NP",639073,2.83149004243199e-10,-0.42285673723998,"Summer","ACADSummer","ACAD08"
"237","ACAD","1999","09","Acadia NP",426024,2.85457546489454e-10,-0.431874478712632,"Fall","ACADFall","ACAD09"
"238","ACAD","1999","10","Acadia NP",277644,3.17847970165985e-10,-0.414022423676947,"Fall","ACADFall","ACAD10"
"239","ACAD","1999","11","Acadia NP",39416,3.18970710955213e-10,-0.41875960865132,"Fall","ACADFall","ACAD11"
"240","ACAD","1999","12","Acadia NP",16211,3.40011074850821e-10,-0.410552592801867,"Winter","ACADWinter","ACAD12"
"241","ACAD","2000","01","Acadia NP",22500,3.72068015286331e-10,-0.391686542298424,"Winter","ACADWinter","ACAD01"
"242","ACAD","2000","02","Acadia NP",23848,5.11424347315881e-10,-0.342330367074673,"Winter","ACADWinter","ACAD02"
"243","ACAD","2000","03","Acadia NP",35423,5.46735601236747e-10,-0.317393608384159,"Spring","ACADSpring","ACAD03"
"244","ACAD","2000","04","Acadia NP",78555,1.18538545645919e-09,-0.0364675339492718,"Spring","ACADSpring","ACAD04"
"245","ACAD","2000","05","Acadia NP",166456,1.67046532162374e-09,0.119874418659659,"Spring","ACADSpring","ACAD05"
"246","ACAD","2000","06","Acadia NP",319208,1.21315213430506e-09,-0.0636993357816679,"Summer","ACADSummer","ACAD06"
"247","ACAD","2000","07","Acadia NP",547929,5.93238069779289e-10,-0.290117965114589,"Summer","ACADSummer","ACAD07"
"248","ACAD","2000","08","Acadia NP",594904,4.1167891318139e-10,-0.365060018471324,"Summer","ACADSummer","ACAD08"
"249","ACAD","2000","09","Acadia NP",378135,5.47099865411127e-10,-0.309099767571071,"Fall","ACADFall","ACAD09"
"250","ACAD","2000","10","Acadia NP",253626,4.48361875404757e-10,-0.36718121370654,"Fall","ACADFall","ACAD10"
"251","ACAD","2000","11","Acadia NP",33693,2.74182399007117e-10,-0.432772172284586,"Fall","ACADFall","ACAD11"
"252","ACAD","2000","12","Acadia NP",14961,4.03421712702468e-10,-0.35531337185995,"Winter","ACADWinter","ACAD12"
"253","ACAD","2001","01","Acadia NP",18090,3.37336880651407e-10,-0.402341595366801,"Winter","ACADWinter","ACAD01"
"254","ACAD","2001","02","Acadia NP",23926,4.7401960134863e-10,-0.340187922051041,"Winter","ACADWinter","ACAD02"
"255","ACAD","2001","03","Acadia NP",35473,6.29549523623041e-10,-0.295964296653807,"Spring","ACADSpring","ACAD03"
"256","ACAD","2001","04","Acadia NP",76007,1.55974466675701e-09,0.076520802715622,"Spring","ACADSpring","ACAD04"
"257","ACAD","2001","05","Acadia NP",157353,2.00460470445307e-09,0.261102756227967,"Spring","ACADSpring","ACAD05"
"258","ACAD","2001","06","Acadia NP",325242,1.29135080406684e-09,-0.0296545790120154,"Summer","ACADSummer","ACAD06"
"259","ACAD","2001","07","Acadia NP",558641,7.97656107831557e-10,-0.19530110124177,"Summer","ACADSummer","ACAD07"
"260","ACAD","2001","08","Acadia NP",630240,6.05010042065146e-10,-0.273748786747544,"Summer","ACADSummer","ACAD08"
"261","ACAD","2001","09","Acadia NP",377456,3.27658289389632e-10,-0.411068813075904,"Fall","ACADFall","ACAD09"
"262","ACAD","2001","10","Acadia NP",257280,4.80197825947215e-10,-0.354368790167908,"Fall","ACADFall","ACAD10"
"263","ACAD","2001","11","Acadia NP",41353,4.05459804619923e-10,-0.378502940390424,"Fall","ACADFall","ACAD11"
"264","ACAD","2001","12","Acadia NP",15490,3.74482361786832e-10,-0.385015197622989,"Winter","ACADWinter","ACAD12"
"265","ACAD","2002","01","Acadia NP",15309,5.4129351001464e-10,-0.324453861583685,"Winter","ACADWinter","ACAD01"
"266","ACAD","2002","02","Acadia NP",25071,5.48449952120222e-10,-0.31310924628195,"Winter","ACADWinter","ACAD02"
"267","ACAD","2002","03","Acadia NP",34498,1.26091459495825e-09,-0.0151779736741956,"Spring","ACADSpring","ACAD03"
"268","ACAD","2002","04","Acadia NP",72528,1.3157626099769e-09,-0.0224224357020643,"Spring","ACADSpring","ACAD04"
"269","ACAD","2002","05","Acadia NP",163145,1.25607135803563e-09,-0.0349285741175233,"Spring","ACADSpring","ACAD05"
"270","ACAD","2002","06","Acadia NP",325441,9.66102309263306e-10,-0.123124083112183,"Summer","ACADSummer","ACAD06"
"271","ACAD","2002","07","Acadia NP",571119,6.65431931778926e-10,-0.242785887231582,"Summer","ACADSummer","ACAD07"
"272","ACAD","2002","08","Acadia NP",636824,5.14097764359178e-10,-0.332848143943253,"Summer","ACADSummer","ACAD08"
"273","ACAD","2002","09","Acadia NP",392531,4.54854903741975e-10,-0.363753541443775,"Fall","ACADFall","ACAD09"
"274","ACAD","2002","10","Acadia NP",271312,4.40997099948603e-10,-0.366594556763246,"Fall","ACADFall","ACAD10"
"275","ACAD","2002","11","Acadia NP",36589,4.76585271247387e-10,-0.34266336841734,"Fall","ACADFall","ACAD11"
"276","ACAD","2002","12","Acadia NP",14205,4.57257398611688e-10,-0.362445590569619,"Winter","ACADWinter","ACAD12"
"277","ACAD","2003","01","Acadia NP",22917,3.15833775799135e-10,-0.414445241671888,"Winter","ACADWinter","ACAD01"
"278","ACAD","2003","02","Acadia NP",21993,6.6420491329211e-10,-0.225139521788618,"Winter","ACADWinter","ACAD02"
"279","ACAD","2003","03","Acadia NP",34274,7.71452512982052e-10,-0.239182090299107,"Spring","ACADSpring","ACAD03"
"280","ACAD","2003","04","Acadia NP",68444,1.84093396082829e-09,0.244127298959796,"Spring","ACADSpring","ACAD04"
"281","ACAD","2003","05","Acadia NP",135443,1.51414469851119e-09,0.0548135059167447,"Spring","ACADSpring","ACAD05"
"282","ACAD","2003","06","Acadia NP",309230,1.15298426361932e-09,-0.0820551933837686,"Summer","ACADSummer","ACAD06"
"283","ACAD","2003","07","Acadia NP",547836,1.41954914489872e-09,0.0803175195698298,"Summer","ACADSummer","ACAD07"
"284","ACAD","2003","08","Acadia NP",595191,7.53482387594318e-10,-0.237177548923063,"Summer","ACADSummer","ACAD08"
"285","ACAD","2003","09","Acadia NP",376060,4.45237791080189e-10,-0.368304460803864,"Fall","ACADFall","ACAD09"
"286","ACAD","2003","10","Acadia NP",262412,3.54026030713328e-10,-0.396514038873558,"Fall","ACADFall","ACAD10"
"287","ACAD","2003","11","Acadia NP",44294,6.18692930220988e-10,-0.27363745633433,"Fall","ACADFall","ACAD11"
"288","ACAD","2003","12","Acadia NP",12968,4.17370332739253e-10,-0.379441923665125,"Winter","ACADWinter","ACAD12"
"289","ACAD","2004","01","Acadia NP",11861,2.74365613561756e-10,-0.428885550787263,"Winter","ACADWinter","ACAD01"
"290","ACAD","2004","02","Acadia NP",14266,3.81911724467443e-10,-0.388213917714102,"Winter","ACADWinter","ACAD02"
"291","ACAD","2004","03","Acadia NP",20952,1.14276466067764e-09,-0.0764350863000923,"Spring","ACADSpring","ACAD03"
"292","ACAD","2004","04","Acadia NP",60180,1.1695207025042e-09,-0.075060009412122,"Spring","ACADSpring","ACAD04"
"293","ACAD","2004","05","Acadia NP",134597,2.02445948893626e-09,0.300072844390529,"Spring","ACADSpring","ACAD05"
"294","ACAD","2004","06","Acadia NP",305134,1.11436249117247e-09,-0.102989622619343,"Summer","ACADSummer","ACAD06"
"295","ACAD","2004","07","Acadia NP",471406,8.44189940174545e-10,-0.190107947722623,"Summer","ACADSummer","ACAD07"
"296","ACAD","2004","08","Acadia NP",524675,6.57853660435137e-10,-0.267786571269023,"Summer","ACADSummer","ACAD08"
"297","ACAD","2004","09","Acadia NP",357146,3.24008708751933e-10,-0.411214723890141,"Fall","ACADFall","ACAD09"
"298","ACAD","2004","10","Acadia NP",261284,3.07553316147846e-10,-0.418893948669794,"Fall","ACADFall","ACAD10"
"299","ACAD","2004","11","Acadia NP",34125,3.85965898130891e-10,-0.38386489334166,"Fall","ACADFall","ACAD11"
"300","ACAD","2004","12","Acadia NP",12221,5.6808385773266e-10,-0.314996275888108,"Winter","ACADWinter","ACAD12"
"301","ACAD","2005","01","Acadia NP",10810,3.73362396555166e-10,-0.395067623410194,"Winter","ACADWinter","ACAD01"
"302","ACAD","2005","02","Acadia NP",11831,4.99409014143026e-10,-0.345395242095799,"Winter","ACADWinter","ACAD02"
"303","ACAD","2005","03","Acadia NP",18917,8.06553102083996e-10,-0.219870432172569,"Spring","ACADSpring","ACAD03"
"304","ACAD","2005","04","Acadia NP",59773,1.05869935040914e-09,-0.109379517586839,"Spring","ACADSpring","ACAD04"
"305","ACAD","2005","05","Acadia NP",110330,1.30064470305058e-09,0.00934538204150613,"Spring","ACADSpring","ACAD05"
"306","ACAD","2005","06","Acadia NP",275175,8.62364901710322e-10,-0.198790312099866,"Summer","ACADSummer","ACAD06"
"307","ACAD","2005","07","Acadia NP",468512,6.54886089801465e-10,-0.276391569698178,"Summer","ACADSummer","ACAD07"
"308","ACAD","2005","08","Acadia NP",519350,2.95686308771081e-10,-0.427881916241185,"Summer","ACADSummer","ACAD08"
"309","ACAD","2005","09","Acadia NP",321070,3.42864625579864e-10,-0.403941070900337,"Fall","ACADFall","ACAD09"
"310","ACAD","2005","10","Acadia NP",207599,3.11710712797009e-10,-0.417624856751366,"Fall","ACADFall","ACAD10"
"311","ACAD","2005","11","Acadia NP",37101,4.35070590665276e-10,-0.360990936963645,"Fall","ACADFall","ACAD11"
"312","ACAD","2005","12","Acadia NP",11016,6.03165462020883e-10,-0.304785400591639,"Winter","ACADWinter","ACAD12"
"313","ACAD","2006","01","Acadia NP",13494,5.11515996226564e-10,-0.330594434499539,"Winter","ACADWinter","ACAD01"
"314","ACAD","2006","02","Acadia NP",12924,5.78713021948118e-10,-0.292116611104199,"Winter","ACADWinter","ACAD02"
"315","ACAD","2006","03","Acadia NP",21695,7.65973007244014e-10,-0.235730495526092,"Spring","ACADSpring","ACAD03"
"316","ACAD","2006","04","Acadia NP",59034,1.44163325721536e-09,0.0321987595612787,"Spring","ACADSpring","ACAD04"
"317","ACAD","2006","05","Acadia NP",120889,1.63870317315684e-09,0.133470587629474,"Spring","ACADSpring","ACAD05"
"318","ACAD","2006","06","Acadia NP",244333,1.23918753036634e-09,-0.0317865971208335,"Summer","ACADSummer","ACAD06"
"319","ACAD","2006","07","Acadia NP",476631,1.12611597824497e-09,-0.0891613778029737,"Summer","ACADSummer","ACAD07"
"320","ACAD","2006","08","Acadia NP",506833,6.09460482081658e-10,-0.256614088052528,"Summer","ACADSummer","ACAD08"
"321","ACAD","2006","09","Acadia NP",330649,4.82466122608827e-10,-0.353616864425072,"Fall","ACADFall","ACAD09"
"322","ACAD","2006","10","Acadia NP",249850,3.84111187301528e-10,-0.381664605338075,"Fall","ACADFall","ACAD10"
"323","ACAD","2006","11","Acadia NP",33903,3.05430986058397e-10,-0.413213380878606,"Fall","ACADFall","ACAD11"
"324","ACAD","2006","12","Acadia NP",13353,4.92447138622509e-10,-0.330051245032338,"Winter","ACADWinter","ACAD12"
"325","ACAD","2007","01","Acadia NP",12415,4.069657388861e-10,-0.36538994013451,"Winter","ACADWinter","ACAD01"
"326","ACAD","2007","02","Acadia NP",11068,4.33754754336491e-10,-0.362743978514698,"Winter","ACADWinter","ACAD02"
"327","ACAD","2007","03","Acadia NP",19220,7.88880294422256e-10,-0.230091822374692,"Spring","ACADSpring","ACAD03"
"328","ACAD","2007","04","Acadia NP",61775,1.34273181462419e-09,-0.00994326647977291,"Spring","ACADSpring","ACAD04"
"329","ACAD","2007","05","Acadia NP",132152,1.4379877288917e-09,0.0260647419631776,"Spring","ACADSpring","ACAD05"
"330","ACAD","2007","06","Acadia NP",273765,1.17377152442089e-09,-0.0734711147773689,"Summer","ACADSummer","ACAD06"
"331","ACAD","2007","07","Acadia NP",461894,6.40382136207762e-10,-0.279268936234372,"Summer","ACADSummer","ACAD07"
"332","ACAD","2007","08","Acadia NP",544892,3.87338106033752e-10,-0.373209334325941,"Summer","ACADSummer","ACAD08"
"333","ACAD","2007","09","Acadia NP",371217,4.75197381444303e-10,-0.355638871983312,"Fall","ACADFall","ACAD09"
"334","ACAD","2007","10","Acadia NP",263311,4.51923609645632e-10,-0.350548975717598,"Fall","ACADFall","ACAD10"
"335","ACAD","2007","11","Acadia NP",41449,4.89788598567742e-10,-0.342461539422825,"Fall","ACADFall","ACAD11"
"336","ACAD","2007","12","Acadia NP",9070,4.42642034137464e-10,-0.360904221988563,"Winter","ACADWinter","ACAD12"
"337","ACAD","2008","01","Acadia NP",10744,4.97783703146126e-10,-0.334073372426796,"Winter","ACADWinter","ACAD01"
"338","ACAD","2008","02","Acadia NP",11131,4.73646177834297e-10,-0.349958073216163,"Winter","ACADWinter","ACAD02"
"339","ACAD","2008","03","Acadia NP",17489,1.19805843024068e-09,-0.0453114495129687,"Spring","ACADSpring","ACAD03"
"340","ACAD","2008","04","Acadia NP",53798,1.70272451693876e-09,0.132536960797297,"Spring","ACADSpring","ACAD04"
"341","ACAD","2008","05","Acadia NP",125679,1.38170108687774e-09,0.0362909496639154,"Spring","ACADSpring","ACAD05"
"342","ACAD","2008","06","Acadia NP",263542,1.00571617700496e-09,-0.128693023521066,"Summer","ACADSummer","ACAD06"
"343","ACAD","2008","07","Acadia NP",470295,1.54828583287525e-09,0.125172655242217,"Summer","ACADSummer","ACAD07"
"344","ACAD","2008","08","Acadia NP",514443,4.08097028392618e-10,-0.375907727488906,"Summer","ACADSummer","ACAD08"
"345","ACAD","2008","09","Acadia NP",319582,5.74183756096858e-10,-0.300205521245581,"Fall","ACADFall","ACAD09"
"346","ACAD","2008","10","Acadia NP",246533,4.70110450567773e-10,-0.349623598026887,"Fall","ACADFall","ACAD10"
"347","ACAD","2008","11","Acadia NP",32759,4.18578421923499e-10,-0.367779892398664,"Fall","ACADFall","ACAD11"
"348","ACAD","2008","12","Acadia NP",9862,7.6287098860206e-10,-0.235380093994361,"Winter","ACADWinter","ACAD12"
"349","ACAD","2009","01","Acadia NP",9366,6.01389660292995e-10,-0.306796651269408,"Winter","ACADWinter","ACAD01"
"350","ACAD","2009","02","Acadia NP",9751,6.85748791084961e-10,-0.266925998833663,"Winter","ACADWinter","ACAD02"
"351","ACAD","2009","03","Acadia NP",19258,1.22265475521743e-09,-0.0595680777450507,"Spring","ACADSpring","ACAD03"
"352","ACAD","2009","04","Acadia NP",59277,1.10518583174013e-09,-0.103871026886615,"Spring","ACADSpring","ACAD04"
"353","ACAD","2009","05","Acadia NP",129885,1.49142787009282e-09,0.0471338411828822,"Spring","ACADSpring","ACAD05"
"354","ACAD","2009","06","Acadia NP",244780,6.55956899908716e-10,-0.283451866893126,"Summer","ACADSummer","ACAD06"
"355","ACAD","2009","07","Acadia NP",457622,8.86662743226907e-10,-0.174860630597135,"Summer","ACADSummer","ACAD07"
"356","ACAD","2009","08","Acadia NP",586446,1.46022427482961e-09,0.0725538675769927,"Summer","ACADSummer","ACAD08"
"357","ACAD","2009","09","Acadia NP",399789,4.28828528242775e-10,-0.368676596073642,"Fall","ACADFall","ACAD09"
"358","ACAD","2009","10","Acadia NP",258007,3.26295684915934e-10,-0.40576501107257,"Fall","ACADFall","ACAD10"
"359","ACAD","2009","11","Acadia NP",44042,3.66670305229633e-10,-0.388832031383517,"Fall","ACADFall","ACAD11"
"360","ACAD","2009","12","Acadia NP",9475,3.43458955720521e-10,-0.398033101776092,"Winter","ACADWinter","ACAD12"
"361","ACAD","2010","01","Acadia NP",10510,4.35906755136273e-10,-0.355535966693247,"Winter","ACADWinter","ACAD01"
"362","ACAD","2010","02","Acadia NP",13398,2.58041865652814e-10,-0.436049710172685,"Winter","ACADWinter","ACAD02"
"363","ACAD","2010","03","Acadia NP",26080,1.03876351964516e-09,-0.125403089923061,"Spring","ACADSpring","ACAD03"
"364","ACAD","2010","04","Acadia NP",57992,1.25479560075803e-09,-0.0364034326206587,"Spring","ACADSpring","ACAD04"
"365","ACAD","2010","05","Acadia NP",169898,1.03990061006698e-09,-0.0812697431300192,"Spring","ACADSpring","ACAD05"
"366","ACAD","2010","06","Acadia NP",286635,8.61365090365496e-10,-0.176933914818722,"Summer","ACADSummer","ACAD06"
"367","ACAD","2010","07","Acadia NP",545382,6.23512463882037e-10,-0.28168107318964,"Summer","ACADSummer","ACAD07"
"368","ACAD","2010","08","Acadia NP",627918,2.97495639234313e-10,-0.408685064166133,"Summer","ACADSummer","ACAD08"
"369","ACAD","2010","09","Acadia NP",431001,6.54028886604152e-10,-0.276795579650578,"Fall","ACADFall","ACAD09"
"370","ACAD","2010","10","Acadia NP",289114,2.59170129801589e-10,-0.437478087513378,"Fall","ACADFall","ACAD10"
"371","ACAD","2010","11","Acadia NP",36736,3.22502857752482e-10,-0.411076281298644,"Fall","ACADFall","ACAD11"
"372","ACAD","2010","12","Acadia NP",9544,2.84395784699853e-10,-0.4303357608557,"Winter","ACADWinter","ACAD12"
"373","ACAD","2011","01","Acadia NP",10428,2.70775901700659e-10,-0.433386766320309,"Winter","ACADWinter","ACAD01"
"374","ACAD","2011","02","Acadia NP",9533,5.40385403091648e-10,-0.327251002469416,"Winter","ACADWinter","ACAD02"
"375","ACAD","2011","03","Acadia NP",19510,7.19956705363956e-10,-0.259631184046287,"Spring","ACADSpring","ACAD03"
"376","ACAD","2011","04","Acadia NP",58307,1.2633513124527e-09,-0.0428654800788373,"Spring","ACADSpring","ACAD04"
"377","ACAD","2011","05","Acadia NP",132720,8.37324987124077e-10,-0.212111179721848,"Spring","ACADSpring","ACAD05"
"378","ACAD","2011","06","Acadia NP",297222,6.60539289931705e-10,-0.273775909924681,"Summer","ACADSummer","ACAD06"
"379","ACAD","2011","07","Acadia NP",559892,6.71806776875172e-10,-0.224779639243629,"Summer","ACADSummer","ACAD07"
"380","ACAD","2011","08","Acadia NP",583153,6.18592455037259e-10,-0.284299834640327,"Summer","ACADSummer","ACAD08"
"381","ACAD","2011","09","Acadia NP",387868,5.31005905912707e-10,-0.328145517372192,"Fall","ACADFall","ACAD09"
"382","ACAD","2011","10","Acadia NP",270477,4.66798488751863e-10,-0.349456701396763,"Fall","ACADFall","ACAD10"
"383","ACAD","2011","11","Acadia NP",34192,5.34060573542661e-10,-0.318246063664318,"Fall","ACADFall","ACAD11"
"384","ACAD","2011","12","Acadia NP",11343,5.59720381154705e-10,-0.313955806175675,"Winter","ACADWinter","ACAD12"
"385","ACAD","2012","01","Acadia NP",11930,4.43039549491431e-10,-0.368560206186995,"Winter","ACADWinter","ACAD01"
"386","ACAD","2012","02","Acadia NP",12388,5.00398278369119e-10,-0.331176911877824,"Winter","ACADWinter","ACAD02"
"387","ACAD","2012","03","Acadia NP",22684,1.0676242112595e-09,-0.118883144490648,"Spring","ACADSpring","ACAD03"
"388","ACAD","2012","04","Acadia NP",59471,1.2447312069952e-09,-0.0170186980995924,"Spring","ACADSpring","ACAD04"
"389","ACAD","2012","05","Acadia NP",157406,1.07017250616792e-09,-0.120467947551234,"Spring","ACADSpring","ACAD05"
"390","ACAD","2012","06","Acadia NP",309198,5.43034173183798e-10,-0.320327025086895,"Summer","ACADSummer","ACAD06"
"391","ACAD","2012","07","Acadia NP",539234,5.17043019510055e-10,-0.340292389178557,"Summer","ACADSummer","ACAD07"
"392","ACAD","2012","08","Acadia NP",574307,7.55439821809034e-10,-0.204253311534623,"Summer","ACADSummer","ACAD08"
"393","ACAD","2012","09","Acadia NP",391810,2.46934417358347e-10,-0.439142797257621,"Fall","ACADFall","ACAD09"
"394","ACAD","2012","10","Acadia NP",302932,2.96707242108951e-10,-0.412373167324382,"Fall","ACADFall","ACAD10"
"395","ACAD","2012","11","Acadia NP",38385,5.16702625130705e-10,-0.329250022420106,"Fall","ACADFall","ACAD11"
"396","ACAD","2012","12","Acadia NP",11307,3.99181049326458e-10,-0.372744302724409,"Winter","ACADWinter","ACAD12"
"397","ACAD","2013","01","Acadia NP",11249,4.952870891195e-10,-0.33851198247555,"Winter","ACADWinter","ACAD01"
"398","ACAD","2013","02","Acadia NP",9869,6.68943012094303e-10,-0.276759811373185,"Winter","ACADWinter","ACAD02"
