"","UNIT_CODE","County","Year","Month","Monthly_Med"
"11954","ZION","49053",2009,3,50
"11955","ZION","49053",2009,4,56
"11956","ZION","49053",2009,5,58
"11957","ZION","49053",2009,6,58
"11958","ZION","49053",2009,7,54
"11959","ZION","49053",2009,8,49
"11960","ZION","49053",2009,9,45
"11961","ZION","49053",2009,10,40
"11962","ZION","49053",2009,11,34.5
"11963","ZION","49053",2009,12,33
"11964","ZION","49053",2010,1,36
"11965","ZION","49053",2010,2,43.5
"11966","ZION","49053",2010,3,51
"11967","ZION","49053",2010,4,62.5
"11968","ZION","49053",2010,5,67
"11969","ZION","49053",2010,6,78.5
"11970","ZION","49053",2010,7,61
"11971","ZION","49053",2010,8,51
"11972","ZION","49053",2010,9,58
"11973","ZION","49053",2010,10,44
"11974","ZION","49053",2010,11,42
"11975","ZION","49053",2010,12,33
"11976","ZION","49053",2011,1,40
"11977","ZION","49053",2011,2,44
"11978","ZION","49053",2011,3,47
"11979","ZION","49053",2011,4,50.5
"11980","ZION","49053",2011,5,61
"11981","ZION","49053",2011,6,80
"11982","ZION","49053",2011,7,50
"11983","ZION","49053",2011,8,58
"11984","ZION","49053",2011,9,49
"11985","ZION","49053",2011,10,42
"11986","ZION","49053",2011,11,38
"11987","ZION","49053",2011,12,35
"11988","ZION","49053",2012,1,33
"11989","ZION","49053",2012,2,41
"11990","ZION","49053",2012,3,48
"11991","ZION","49053",2012,4,56
"11992","ZION","49053",2012,5,84
"11993","ZION","49053",2012,6,72.5
"11994","ZION","49053",2012,7,61
"11995","ZION","49053",2012,8,54
"11996","ZION","49053",2012,9,46.5
"11997","ZION","49053",2012,10,42
"11998","ZION","49053",2012,11,38
"11999","ZION","49053",2012,12,37
"12000","ZION","49053",2013,1,38
"12001","ZION","49053",2013,2,43
"12002","ZION","49053",2013,3,44
"12003","ZION","49053",2013,4,49
"12004","ZION","49053",2013,5,67
"12005","ZION","49053",2013,6,61
"12006","ZION","49053",2013,7,54
"12007","ZION","49053",2013,8,47
"12008","ZION","49053",2013,9,45
"12009","ZION","49053",2013,10,42
"12010","ZION","49053",2013,11,36
"12011","ZION","49053",2013,12,36
"12012","ZION","49053",2014,1,36
"12013","ZION","49053",2014,2,38.5
"12014","ZION","49053",2014,3,45
"12015","ZION","49053",2014,4,51
"12016","ZION","49053",2014,5,61
"12017","ZION","49053",2014,6,67
"12018","ZION","49053",2014,7,46
"12019","ZION","49053",2014,8,48
"12020","ZION","49053",2014,9,42
"12021","ZION","49053",2014,10,41
"12022","ZION","49053",2014,11,37
"12023","ZION","49053",2014,12,33
"12024","ZION","49053",2015,1,31
"12025","ZION","49053",2015,2,39.5
"12026","ZION","49053",2015,3,47
"12027","ZION","49053",2015,4,50
"12028","ZION","49053",2015,5,58
"12029","ZION","49053",2015,6,71
"12030","ZION","49053",2015,7,45
"12031","ZION","49053",2015,8,45
"12032","ZION","49053",2015,9,43
"12033","ZION","49053",2015,10,38
"12034","ZION","49053",2015,11,36
"12035","ZION","49053",2015,12,34
"12036","ZION","49053",2016,1,35
"12037","ZION","49053",2016,2,39
"12038","ZION","49053",2016,3,43
"12039","ZION","49053",2016,4,46
"12040","ZION","49053",2016,5,50
"12041","ZION","49053",2016,6,54
"12042","ZION","49053",2016,7,51
"12043","ZION","49053",2016,8,50
"12044","ZION","49053",2016,9,42.5
"12045","ZION","49053",2016,10,41
"12046","ZION","49053",2016,11,37.5
"12047","ZION","49053",2016,12,34
"12048","ZION","49053",2017,1,37
"12049","ZION","49053",2017,2,40.5
"12050","ZION","49053",2017,3,44
"12051","ZION","49053",2017,4,54
"12052","ZION","49053",2017,5,64
"12053","ZION","49053",2017,6,59.5
"12054","ZION","49053",2017,7,58
"12055","ZION","49053",2017,8,46
"12056","ZION","49053",2017,9,48
"12057","ZION","49053",2017,10,43
"12058","ZION","49053",2017,11,36
"12059","ZION","49053",2017,12,32
"12060","ZION","49053",2018,1,31
"12061","ZION","49053",2018,2,31.5
"12062","ZION","49053",2018,3,42
"12063","ZION","49053",2018,4,54
"12064","ZION","49053",2018,5,64
"12065","ZION","49053",2018,6,64
"12066","ZION","49053",2018,7,74
"12067","ZION","49053",2018,8,54
"12068","ZION","49053",2018,9,53
"12069","ZION","49053",2018,10,39
"12070","ZION","49053",2018,11,36
"12071","ZION","49053",2018,12,34
"12072","ZION","49053",2019,1,35
"12073","ZION","49053",2019,2,41.5
"12074","ZION","49053",2019,3,45
"12075","ZION","49053",2019,4,46
"12076","ZION","49053",2019,5,48
"12077","ZION","49053",2019,6,54
"12078","ZION","49053",2019,7,48
"12079","ZION","49053",2019,8,50
"12080","ZION","49053",2019,9,48
"12081","ZION","49053",2019,10,43
"12082","ZION","49053",2019,11,38.5
"12083","ZION","49053",2019,12,33
"12084","ZION","49053",2020,1,35
"12085","ZION","49053",2020,2,39
"12086","ZION","49053",2020,3,41
"12087","ZION","49053",2020,4,44
"12088","ZION","49053",2020,5,50
"12089","ZION","49053",2020,6,50
"12090","ZION","49053",2020,7,46
"12091","ZION","49053",2020,8,64
"12092","ZION","49053",2020,9,46
"12093","ZION","49053",2020,10,42
"12094","THRO","38007",1980,1,0
"12095","THRO","38007",1980,2,0
"12096","THRO","38007",1980,3,0
"12097","THRO","38007",1980,4,0
"12098","THRO","38007",1980,5,0
"12099","THRO","38007",1980,6,0
"12100","THRO","38007",1980,7,0
"12101","THRO","38007",1980,8,0
"12102","THRO","38007",1980,9,14
"12103","THRO","38007",1980,10,0
"12104","THRO","38007",1980,11,0
"12105","THRO","38007",1980,12,11
"12106","THRO","38007",1981,1,4
"12107","THRO","38007",1981,2,0
"12108","THRO","38007",1981,3,10
"12109","THRO","38007",1981,4,7
"12110","THRO","38007",1981,5,0
"12111","THRO","38007",1981,6,8
"12112","THRO","38007",1981,7,0
"12113","THRO","38007",1981,8,19
"12114","THRO","38007",1981,9,39.5
"12115","THRO","38007",1981,10,56
"12116","THRO","38007",1981,11,41
"12117","THRO","38007",1981,12,34
"12118","THRO","38007",1982,1,46
"12119","THRO","38007",1982,2,40.5
"12120","THRO","38007",1982,3,36
"12121","THRO","38007",1982,4,29.5
"12122","THRO","38007",1982,5,34
"12123","THRO","38007",1982,6,31.5
"12124","THRO","38007",1982,7,43
"12125","THRO","38007",1982,8,56
"12126","THRO","38007",1982,9,46.5
"12127","THRO","38007",1982,10,30
"12128","THRO","38007",1982,11,41
"12129","THRO","38007",1982,12,31
"12130","THRO","38007",1983,1,33
"12131","THRO","38007",1983,2,21
"12132","THRO","38007",1983,3,20
"12133","THRO","38007",1983,4,29.5
"12134","THRO","38007",1983,5,26
"12135","THRO","38007",1983,6,27
"12136","THRO","38007",1983,7,21
"12137","THRO","38007",1983,8,17
"12138","THRO","38007",1983,9,23
"12139","THRO","38007",1983,10,31
"12140","THRO","38007",1983,11,32.5
"12141","THRO","38007",1983,12,14
"12142","THRO","38007",1984,1,11
"12143","THRO","38007",1984,2,16
"12144","THRO","38007",1984,3,27
"12145","THRO","38007",1984,4,33.5
"12146","THRO","38007",1984,5,29
"12147","THRO","38007",1984,6,14
"12148","THRO","38007",1984,7,26
"12149","THRO","38007",1984,8,27
"12150","THRO","38007",1984,9,14
"12151","THRO","38007",1984,10,16
"12152","THRO","38007",1984,11,18
"12153","THRO","38007",1984,12,23
"12154","THRO","38007",1985,1,27
"12155","THRO","38007",1985,2,17.5
"12156","THRO","38007",1985,3,19
"12157","THRO","38007",1985,4,13
"12158","THRO","38007",1985,5,10
"12159","THRO","38007",1985,6,9.5
"12160","THRO","38007",1985,7,11
"12161","THRO","38007",1985,8,10
"12162","THRO","38007",1985,9,7
"12163","THRO","38007",1985,10,7
"12164","THRO","38007",1985,11,9
"12165","THRO","38007",1985,12,20
"12166","THRO","38007",1986,1,17
"12167","THRO","38007",1986,2,21
"12168","THRO","38007",1986,3,14
"12169","THRO","38007",1986,4,10
"12170","THRO","38007",1986,5,7
"12171","THRO","38007",1986,6,6
"12172","THRO","38007",1986,7,7
"12173","THRO","38007",1986,8,10
"12174","THRO","38007",1986,9,6
"12175","THRO","38007",1986,10,17
"12176","THRO","38007",1986,11,11
"12177","THRO","38007",1986,12,14
"12178","THRO","38007",1987,1,11
"12179","THRO","38007",1987,2,10
"12180","THRO","38007",1987,3,9
"12181","THRO","38007",1987,4,9.5
"12182","THRO","38007",1987,5,6
"12183","THRO","38007",1987,6,6.5
"12184","THRO","38007",1987,7,6
"12185","THRO","38007",1987,8,9
"12186","THRO","38007",1987,9,12
"12187","THRO","38007",1987,10,11
"12188","THRO","38007",1987,11,12.5
"12189","THRO","38007",1987,12,14
"12190","THRO","38007",1988,1,20
"12191","THRO","38007",1988,2,17
"12192","THRO","38007",1988,3,14
"12193","THRO","38007",1988,4,11
"12194","THRO","38007",1988,5,6
"12195","THRO","38007",1988,6,5
"12196","THRO","38007",1988,7,6
"12197","THRO","38007",1988,8,8
"12198","THRO","38007",1988,9,6
"12199","THRO","38007",1988,10,4
"12200","THRO","38007",1988,11,6
"12201","THRO","38007",1988,12,7
"12202","THRO","38007",1989,1,5
"12203","THRO","38007",1989,2,3.5
"12204","THRO","38007",1989,3,6
"12205","THRO","38007",1989,4,3
"12206","THRO","38007",1989,5,4
"12207","THRO","38007",1989,6,5
"12208","THRO","38007",1989,7,6
"12209","THRO","38007",1989,8,7
"12210","THRO","38007",1989,9,7
"12211","THRO","38007",1989,10,6
"12212","THRO","38007",1989,11,5
"12213","THRO","38007",1989,12,6
"12214","THRO","38007",1990,1,3
"12215","THRO","38007",1990,2,6
"12216","THRO","38007",1990,3,6
"12217","THRO","38007",1990,4,4
"12218","THRO","38007",1990,5,4
"12219","THRO","38007",1990,6,3
"12220","THRO","38007",1990,7,3
"12221","THRO","38007",1990,8,3
"12222","THRO","38007",1990,9,4
"12223","THRO","38007",1990,10,1
"12224","THRO","38007",1990,11,4
"12225","THRO","38007",1990,12,4
"12226","THRO","38007",1991,1,1
"12227","THRO","38007",1991,2,3.5
"12228","THRO","38007",1991,3,4
"12229","THRO","38007",1991,4,3
"12230","THRO","38007",1991,5,0
"12231","THRO","38007",1991,6,2
"12232","THRO","38007",1991,7,1
"12233","THRO","38007",1991,8,1
"12234","THRO","38007",1991,9,1
"12235","THRO","38007",1991,10,1
"12236","THRO","38007",1991,11,0.5
"12237","THRO","38007",1991,12,3
"12238","THRO","38007",1992,1,4
"12239","THRO","38007",1992,2,4
"12240","THRO","38007",1992,3,4
"12241","THRO","38007",1992,4,3.5
"12242","THRO","38007",1992,5,3
"12243","THRO","38007",1992,6,3
"12244","THRO","38007",1992,7,3
"12245","THRO","38007",1992,8,3
"12246","THRO","38007",1992,9,3
"12247","THRO","38007",1992,10,4
"12248","THRO","38007",1992,11,3
"12249","THRO","38007",1992,12,4
"12250","THRO","38007",1993,1,6
"12251","THRO","38007",1993,2,6
"12252","THRO","38007",1993,3,3
"12253","THRO","38007",1993,4,6
"12254","THRO","38007",1993,5,4
"12255","THRO","38007",1993,6,3
"12256","THRO","38007",1993,7,1
"12257","THRO","38007",1993,8,1
"12258","THRO","38007",1993,9,1
"12259","THRO","38007",1993,10,1
"12260","THRO","38007",1993,11,1
"12261","THRO","38007",1993,12,3
"12262","THRO","38007",1994,1,7
"12263","THRO","38007",1994,2,3
"12264","THRO","38007",1994,3,1
"12265","THRO","38007",1994,4,2
"12266","THRO","38007",1994,5,1
"12267","THRO","38007",1994,6,0.5
"12268","THRO","38007",1994,7,3
"12269","THRO","38007",1994,8,3
"12270","THRO","38007",1994,9,1
"12271","THRO","38007",1994,10,3
"12272","THRO","38007",1994,11,3
"12273","THRO","38007",1994,12,6
"12274","THRO","38007",1995,1,3
"12275","THRO","38007",1995,2,3.5
"12276","THRO","38007",1995,3,3
"12277","THRO","38007",1995,4,6
"12278","THRO","38007",1995,5,3
"12279","THRO","38007",1995,6,1
"12280","THRO","38007",1995,7,1
"12281","THRO","38007",1995,8,7
"12282","THRO","38007",1995,9,8
"12283","THRO","38007",1995,10,7
"12284","THRO","38007",1995,11,4
"12285","THRO","38007",1995,12,6
"12286","THRO","38007",1996,1,9
"12287","THRO","38007",1996,2,3
"12288","THRO","38007",1996,3,6
"12289","THRO","38007",1996,4,4
"12290","THRO","38007",1996,5,4
"12291","THRO","38007",1996,6,4
"12292","THRO","38007",1996,7,3
"12293","THRO","38007",1996,8,3
"12294","THRO","38007",1996,9,4
"12295","THRO","38007",1996,10,3
"12296","THRO","38007",1996,11,6
"12297","THRO","38007",1996,12,9
"12298","THRO","38007",1997,1,6
"12299","THRO","38007",1997,2,4
"12300","THRO","38007",1997,3,6
"12301","THRO","38007",1997,4,3.5
"12302","THRO","38007",1997,5,6
"12303","THRO","38007",1997,6,6.5
"12304","THRO","38007",1997,7,3
"12305","THRO","38007",1997,8,4
"12306","THRO","38007",1997,9,6
"12307","THRO","38007",1997,10,3
"12308","THRO","38007",1997,11,3
"12309","THRO","38007",1997,12,3
"12310","THRO","38007",1998,7,3
"12311","THRO","38007",1998,8,4.5
"12312","THRO","38007",1998,9,42.5
"12313","THRO","38007",1998,10,32
"12314","THRO","38007",1998,11,28
"12315","THRO","38007",1998,12,31
"12316","THRO","38007",1999,1,33
"12317","THRO","38007",1999,2,35
"12318","THRO","38007",1999,3,40
"12319","THRO","38007",1999,4,43
"12320","THRO","38007",1999,5,43
"12321","THRO","38007",1999,6,43
"12322","THRO","38007",1999,7,44
"12323","THRO","38007",1999,8,42
"12324","THRO","38007",1999,9,32
"12325","THRO","38007",1999,10,33
"12326","THRO","38007",1999,11,29.5
"12327","THRO","38007",1999,12,29
"12328","THRO","38007",2000,1,31
"12329","THRO","38007",2000,2,36
"12330","THRO","38007",2000,3,38
"12331","THRO","38007",2000,4,42.5
"12332","THRO","38007",2000,5,45
"12333","THRO","38007",2000,6,39
"12334","THRO","38007",2000,7,45
"12335","THRO","38007",2000,8,45
"12336","THRO","38007",2000,9,35
"12337","THRO","38007",2000,10,31
"12338","THRO","38007",2000,11,30
"12339","THRO","38007",2000,12,28
"12340","THRO","38007",2001,1,32
"12341","THRO","38007",2001,2,35
"12342","THRO","38007",2001,3,39
"12343","THRO","38007",2001,4,41.5
"12344","THRO","38007",2001,5,45
"12345","THRO","38007",2001,6,39
"12346","THRO","38007",2001,7,44
"12347","THRO","38007",2001,8,44
"12348","THRO","38007",2001,9,33
"12349","THRO","38007",2001,10,31
"12350","THRO","38007",2001,11,30
"12351","THRO","38007",2001,12,28
"12352","THRO","38007",2002,1,31
"12353","THRO","38007",2002,2,33
"12354","THRO","38007",2002,3,38
"12355","THRO","38007",2002,4,40.5
"12356","THRO","38007",2002,5,43
"12357","THRO","38007",2002,6,45
"12358","THRO","38007",2002,7,44
"12359","THRO","38007",2002,8,40
"12360","THRO","38007",2002,9,35.5
"12361","THRO","38007",2002,10,28
"12362","THRO","38007",2002,11,27.5
"12363","THRO","38007",2002,12,27
"12364","THRO","38007",2003,1,31
"12365","THRO","38007",2003,2,32
"12366","THRO","38007",2003,3,14
"12367","THRO","38007",2003,4,24
"12368","THRO","38007",2003,5,18
"12369","THRO","38007",2003,6,20
"12370","THRO","38007",2003,7,26.5
"12371","THRO","38007",2003,8,39
"12372","THRO","38007",2003,9,14
"12373","THRO","38007",2003,10,12
"12374","THRO","38007",2003,11,14
"12375","THRO","38007",2003,12,10
"12376","THRO","38007",2004,1,13
"12377","THRO","38007",2004,2,16
"12378","THRO","38007",2004,3,11
"12379","THRO","38007",2004,4,20.5
"12380","THRO","38007",2004,5,22.5
"12381","THRO","38007",2004,6,39
"12382","THRO","38007",2004,7,44
"12383","THRO","38007",2004,8,33
"12384","THRO","38007",2004,9,33
"12385","THRO","38007",2004,10,29
"12386","THRO","38007",2004,11,25
"12387","THRO","38007",2004,12,26
"12388","THRO","38007",2005,1,27
"12389","THRO","38007",2005,2,33.5
"12390","THRO","38007",2005,3,39
"12391","THRO","38007",2005,4,46
"12392","THRO","38007",2005,5,41
"12393","THRO","38007",2005,6,41.5
"12394","THRO","38007",2005,7,44
"12395","THRO","38007",2005,8,44
"12396","THRO","38007",2005,9,36.5
"12397","THRO","38007",2005,10,32
"12398","THRO","38007",2005,11,28
"12399","THRO","38007",2005,12,28
"12400","THRO","38007",2006,1,29
"12401","THRO","38007",2006,2,35
"12402","THRO","38007",2006,3,43
"12403","THRO","38007",2006,4,47
"12404","THRO","38007",2006,5,46
"12405","THRO","38007",2006,6,45.5
"12406","THRO","38007",2006,7,48
"12407","THRO","38007",2006,8,48
"12408","THRO","38007",2006,9,33.5
"12409","THRO","38007",2006,10,31
"12410","THRO","38007",2006,11,30
"12411","THRO","38007",2006,12,30
"12412","THRO","38007",2007,1,31
"12413","THRO","38007",2007,2,34
"12414","THRO","38007",2007,3,38
"12415","THRO","38007",2007,4,44
"12416","THRO","38007",2007,5,43
"12417","THRO","38007",2007,6,39
"12418","THRO","38007",2007,7,45
"12419","THRO","38007",2007,8,41
"12420","THRO","38007",2007,9,34
"12421","THRO","38007",2007,10,33
"12422","THRO","38007",2007,11,28
"12423","THRO","38007",2007,12,30
"12424","THRO","38007",2008,1,32
"12425","THRO","38007",2008,2,36
"12426","THRO","38007",2008,3,41
"12427","THRO","38007",2008,4,46.5
"12428","THRO","38007",2008,5,44
"12429","THRO","38007",2008,6,42
"12430","THRO","38007",2008,7,45
"12431","THRO","38007",2008,8,42
"12432","THRO","38007",2008,9,35
"12433","THRO","38007",2008,10,32
"12434","THRO","38007",2008,11,26.5
"12435","THRO","38007",2008,12,29
"12436","THRO","38007",2009,1,32
"12437","THRO","38007",2009,2,32
"12438","THRO","38007",2009,3,40
"12439","THRO","38007",2009,4,43
"12440","THRO","38007",2009,5,44
"12441","THRO","38007",2009,6,42
"12442","THRO","38007",2009,7,33
"12443","THRO","38007",2009,8,38
"12444","THRO","38007",2009,9,39.5
"12445","THRO","38007",2009,10,23
"12446","THRO","38007",2009,11,31
"12447","THRO","38007",2009,12,29
"12448","THRO","38007",2010,1,32
"12449","THRO","38007",2010,2,42
"12450","THRO","38007",2010,3,40
"12451","THRO","38007",2010,4,45
"12452","THRO","38007",2010,5,41
"12453","THRO","38007",2010,6,39.5
"12454","THRO","38007",2010,7,40
"12455","THRO","38007",2010,8,44
"12456","THRO","38007",2010,9,31.5
"12457","THRO","38007",2010,10,35
"12458","THRO","38007",2010,11,30
"12459","THRO","38007",2010,12,33
"12460","THRO","38007",2011,1,35
"12461","THRO","38007",2011,2,39.5
"12462","THRO","38007",2011,3,43
"12463","THRO","38007",2011,4,43
"12464","THRO","38007",2011,5,42
"12465","THRO","38007",2011,6,44
"12466","THRO","38007",2011,7,40
"12467","THRO","38007",2011,8,39
"12468","THRO","38007",2011,9,35
"12469","THRO","38007",2011,10,34
"12470","THRO","38007",2011,11,1
"12471","THRO","38007",2011,12,1
"12472","THRO","38007",2012,1,30
"12473","THRO","38007",2012,2,31
"12474","THRO","38007",2012,3,39
"12475","THRO","38007",2012,4,42
"12476","THRO","38007",2012,5,44
"12477","THRO","38007",2012,6,42
"12478","THRO","38007",2012,7,46
"12479","THRO","38007",2012,8,41
"12480","THRO","38007",2012,9,37.5
"12481","THRO","38007",2012,10,19
"12482","THRO","38007",2012,11,29.5
"12483","THRO","38007",2012,12,30
"12484","THRO","38007",2013,1,35
"12485","THRO","38007",2013,2,36.5
"12486","THRO","38007",2013,3,42
"12487","THRO","38007",2013,4,47
"12488","THRO","38007",2013,5,46
"12489","THRO","38007",2013,6,42
"12490","THRO","38007",2013,7,43
"12491","THRO","38007",2013,8,44
"12492","THRO","38007",2013,9,38
"12493","THRO","38007",2013,10,31
"12494","THRO","38007",2013,11,29.5
"12495","THRO","38007",2013,12,31
"12496","THRO","38007",2014,1,35
"12497","THRO","38007",2014,2,36
"12498","THRO","38007",2014,3,38
"12499","THRO","38007",2014,4,44
"12500","THRO","38007",2014,5,45
"12501","THRO","38007",2014,6,36.5
"12502","THRO","38007",2014,7,41
"12503","THRO","38007",2014,8,36
"12504","THRO","38007",2014,9,35
"12505","THRO","38007",2014,10,32
"12506","THRO","38007",2014,11,30.5
"12507","THRO","38007",2014,12,28
"12508","THRO","38007",2015,1,32
"12509","THRO","38007",2015,2,32
"12510","THRO","38007",2015,3,38
"12511","THRO","38007",2015,4,43.5
"12512","THRO","38007",2015,5,46
"12513","THRO","38007",2015,6,44
"12514","THRO","38007",2015,7,45
"12515","THRO","38007",2015,8,40
"12516","THRO","38007",2015,9,34
"12517","THRO","38007",2015,10,32
"12518","THRO","38007",2015,11,30
"12519","THRO","38007",2015,12,29
"12520","THRO","38007",2016,1,31
"12521","THRO","38007",2016,2,32
"12522","THRO","38007",2016,3,36
"12523","THRO","38007",2016,4,38
"12524","THRO","38007",2016,5,43
"12525","THRO","38007",2016,6,43.5
"12526","THRO","38007",2016,7,41
"12527","THRO","38007",2016,8,38
"12528","THRO","38007",2016,9,29.5
"12529","THRO","38007",2016,10,27
"12530","THRO","38007",2016,11,29.5
"12531","THRO","38007",2016,12,31
"12532","THRO","38007",2017,1,35
"12533","THRO","38007",2017,2,35
"12534","THRO","38007",2017,3,36
"12535","THRO","38007",2017,4,40.5
"12536","THRO","38007",2017,5,43
"12537","THRO","38007",2017,6,44
"12538","THRO","38007",2017,7,51
"12539","THRO","38007",2017,8,40
"12540","THRO","38007",2017,9,34.5
"12541","THRO","38007",2017,10,32
"12542","THRO","38007",2017,11,30
"12543","THRO","38007",2017,12,30.5
"12544","THRO","38007",2018,1,20
"12545","THRO","38007",2018,2,37.5
"12546","THRO","38007",2018,3,40
"12547","THRO","38007",2018,4,44
"12548","THRO","38007",2018,5,48
"12549","THRO","38007",2018,6,42.5
"12550","THRO","38007",2018,7,41
"12551","THRO","38007",2018,8,60
"12552","THRO","38007",2018,9,29.5
"12553","THRO","38007",2018,10,31
"12554","THRO","38007",2018,11,27
"12555","THRO","38007",2018,12,31
"12556","THRO","38007",2019,1,32
"12557","THRO","38007",2019,2,36
"12558","THRO","38007",2019,3,44
"12559","THRO","38007",2019,4,40.5
"12560","THRO","38007",2019,5,38
"12561","THRO","38007",2019,6,40.5
