"","UnitCode","Year","Month","ParkName","RecreationVisits","Smoke","stdsmoke","Season","CatColS","CatColM","SeasType","Region","State","date","trendvis","VisDiff","MinSmoke","PredNoSmoke50CI","PredNoSmoke95CI","PredNoSmoke5CI","PredNoSmoke75CI","PredNoSmoke25CI"
"1716","GRTE",2005,"08","Grand Teton NP",544255,9.04607500018528e-10,-0.392729493587589,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 2005,554256.283162102,-10001.2831621021,-0.632994235909543,624641.890302443,717205.346399953,531846.917720904,662651.650264277,586399.857770926
"1717","GRTE",2006,"06","Grand Teton NP",427444,1.95375404743459e-09,0.21281560490988,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 2006,559256.837113591,-131812.837113591,-0.632994235909543,629718.838981917,722515.366036698,536814.025928663,667249.163131808,590896.254702015
"1718","GRTE",2006,"07","Grand Teton NP",597484,1.51632872924523e-09,-0.0396569958346357,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 2006,559756.892508739,37727.1074912606,-0.632994235909543,629803.591915551,721708.925169657,537296.454584535,667754.447455405,592809.359010991
"1719","GRTE",2006,"08","Grand Teton NP",497403,1.09375797308076e-09,-0.283555858957222,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 2006,560256.947903888,-62853.9479038877,-0.632994235909543,630660.269893545,723038.03815964,537318.482787349,668335.26841954,592504.326998534
"1720","GRTE",2007,"06","Grand Teton NP",454382,2.48015097348286e-09,0.516640727546684,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 2007,565257.501855377,-110875.501855377,-0.632994235909543,635743.254801656,727914.304354477,543235.495531404,673243.441892924,597787.319577697
"1721","GRTE",2007,"07","Grand Teton NP",591627,2.83692558333826e-09,0.722563452830751,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 2007,565757.557250525,25869.4427494749,-0.632994235909543,635826.58823462,728483.854475829,543107.898611039,673769.017458287,597974.307020323
"1722","GRTE",2007,"08","Grand Teton NP",540336,1.17225662510378e-09,-0.238248104679928,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 2007,566257.612645673,-25921.6126456734,-0.632994235909543,636992.213009183,729608.469590156,544192.958349197,674296.736252706,598400.62697464
"1723","GRTE",2008,"06","Grand Teton NP",452102,1.74100966976454e-09,0.0900240697823246,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 2008,571258.166597162,-119156.166597162,-0.632994235909543,641362.588254518,734498.709527616,549925.390830926,679627.105348732,603297.927420891
"1724","GRTE",2008,"07","Grand Teton NP",587324,2.00098670966042e-09,0.240077294108859,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 2008,571758.221992311,15565.7780076892,-0.632994235909543,642077.740587655,735194.747522179,549528.129434278,680392.365698178,603841.326534771
"1725","GRTE",2008,"08","Grand Teton NP",527256,1.08550335387037e-09,-0.288320249799593,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 2008,572258.277387459,-45002.2773874592,-0.632994235909543,642276.172914825,734779.168299102,548763.476185605,680089.151677734,605013.945278893
"1726","GRTE",2009,"06","Grand Teton NP",435542,1.80654180503836e-09,0.1278478260601,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 2009,577258.831338948,-141716.831338948,-0.632994235909543,647334.087280934,740178.612947871,554765.145370467,685589.17233101,609116.04944777
"1727","GRTE",2009,"07","Grand Teton NP",622045,8.80368000721887e-10,-0.406720017623782,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 2009,577758.886734096,44286.1132659036,-0.632994235909543,647630.634912234,741457.456161047,555843.523565434,686457.209160163,610090.339885895
"1728","GRTE",2009,"08","Grand Teton NP",568122,1.35697220127184e-09,-0.131634198319383,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 2009,578258.942129245,-10136.9421292448,-0.632994235909543,648579.5102555,741029.668314857,556028.971929561,686837.472880373,610707.135063988
"1729","GRTE",2010,"06","Grand Teton NP",450650,1.58649904324903e-09,0.00084381866995474,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 2010,583259.496080734,-132609.496080734,-0.632994235909543,653733.109231501,745664.223324715,560028.826405484,691410.731250944,615696.767147696
"1730","GRTE",2010,"07","Grand Teton NP",628355,7.65164209770575e-10,-0.47321319830546,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 2010,583759.551475882,44595.4485241178,-0.632994235909543,654396.2170677,746493.531721168,562242.510185229,692098.940321322,615230.657098377
"1731","GRTE",2010,"08","Grand Teton NP",598412,8.02878652450545e-10,-0.451445223217836,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 2010,584259.606871031,14152.3931289695,-0.632994235909543,654910.436885147,746926.862473907,560826.146708206,692782.68452553,617157.011780591
"1732","GRTE",2011,"06","Grand Teton NP",436208,1.48281731338074e-09,-0.0589990731358773,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 2011,589260.16082252,-153052.16082252,-0.632994235909543,659682.642637542,751967.490870284,567472.335610707,697124.250443703,621677.081696142
"1733","GRTE",2011,"07","Grand Teton NP",643386,1.15257670074698e-09,-0.249606938927071,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 2011,589760.216217668,53625.7837823321,-0.632994235909543,660025.624614209,752008.532430388,567242.444090656,698404.465632957,622530.873412144
"1734","GRTE",2011,"08","Grand Teton NP",568658,9.28196242089285e-10,-0.379114572797116,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 2011,590260.271612816,-21602.2716128163,-0.632994235909543,661077.867500811,752496.136227902,568382.5754036,698408.407576232,622608.858026956
"1735","GRTE",2012,"06","Grand Teton NP",484844,1.58672996963816e-09,0.000977104475827954,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 2012,595260.825564305,-110416.825564305,-0.632994235909543,665536.167938423,758583.585327671,573302.901687117,703653.883804835,627415.422371955
"1736","GRTE",2012,"07","Grand Teton NP",661613,1.12474862756784e-09,-0.265668711570521,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 2012,595760.880959454,65852.1190405465,-0.632994235909543,665816.799037501,758906.665142524,572828.866771225,703813.351472046,628071.318665537
"1737","GRTE",2012,"08","Grand Teton NP",585450,1.37645561615329e-09,-0.120388785166653,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 2012,596260.936354602,-10810.936354602,-0.632994235909543,666724.081433423,759258.099539682,574150.573834427,704346.89796305,628647.331825218
"1738","GRTE",2013,"06","Grand Teton NP",509389,1.4670407111339e-09,-0.0681049927855652,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 2013,601261.490306091,-91872.4903060909,-0.632994235909543,671528.272608354,764154.577196258,579620.484475584,709472.246957137,633785.578215233
"1739","GRTE",2013,"07","Grand Teton NP",642862,1.04042519044611e-09,-0.314338408061714,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 2013,601761.545701239,41100.4542987607,-0.632994235909543,672155.149835144,764620.805441603,579151.189878178,709719.512821169,634026.78690469
"1740","GRTE",2013,"08","Grand Teton NP",609953,1.01168884381053e-09,-0.330924416848339,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 2013,602261.601096388,7691.3989036124,-0.632994235909543,672429.293253336,764754.430905729,578875.422611917,710181.823143665,634507.724527774
"1741","GRTE",2014,"06","Grand Teton NP",515625,1.39058076165099e-09,-0.112236051268074,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 2014,607262.155047877,-91637.1550478766,-0.632994235909543,677540.130040072,769747.446184725,585242.023526291,715872.12573066,639502.277216003
"1742","GRTE",2014,"07","Grand Teton NP",686200,1.05364705849098e-09,-0.306707026719164,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 2014,607762.210443025,78437.789556975,-0.632994235909543,678004.324612508,771248.187466442,586006.293650157,715539.506732355,639800.057238759
"1743","GRTE",2014,"08","Grand Teton NP",614995,1.20014409521474e-09,-0.222152049389294,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 2014,608262.265838173,6732.73416182667,-0.632994235909543,678796.794281973,770913.458842873,586470.253653338,716367.459911062,641036.268496322
"1744","GRTE",2015,"06","Grand Teton NP",576057,1.38223321677344e-09,-0.117054076831364,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 2015,613262.819789662,-37205.8197896623,-0.632994235909543,683807.747620614,775996.97276592,590350.875577317,721525.430792036,645241.899827155
"1745","GRTE",2015,"07","Grand Teton NP",737246,1.28515653674555e-09,-0.173084674190785,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 2015,613762.875184811,123483.124815189,-0.632994235909543,683780.465318078,777113.577970709,591997.247737689,722557.28366515,646386.565935373
"1746","GRTE",2015,"08","Grand Teton NP",651245,1.101685853655e-09,-0.278980054714213,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 2015,614262.930579959,36982.0694200411,-0.632994235909543,684715.619091457,776632.535171321,592178.577718047,722424.96780504,646769.834230713
"1747","GRTE",2016,"06","Grand Teton NP",603154,1.31614608100961e-09,-0.155198167601224,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 2016,619263.484531448,-16109.484531448,-0.632994235909543,689137.719760664,782338.585453806,596415.053104389,727382.913945075,652026.248873892
"1748","GRTE",2016,"07","Grand Teton NP",758253,8.11890776830637e-10,-0.446243616484386,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 2016,619763.539926596,138489.460073404,-0.632994235909543,689915.123568466,783155.174043632,596798.06355968,727993.957941409,651675.058766846
"1749","GRTE",2016,"08","Grand Teton NP",633657,7.84025788735931e-10,-0.462326695632859,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 2016,620263.595321745,13393.4046782553,-0.632994235909543,690480.345476088,782925.639334208,598073.063551376,728593.912251114,652153.254246027
"1750","GRTE",2017,"06","Grand Teton NP",637683,2.45023068501382e-09,0.499371372686126,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 2017,625264.149273234,12418.8507267663,-0.632994235909543,695015.911481727,788520.20929504,602652.535253406,733549.927483405,657616.72036001
"1751","GRTE",2017,"07","Grand Teton NP",739046,1.09692677163764e-09,-0.281726895749965,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 2017,625764.204668382,113281.795331618,-0.632994235909543,696195.717542788,788362.071243868,604188.6518515,733350.382319427,657517.041820519
"1752","GRTE",2017,"08","Grand Teton NP",716690,1.32302646616012e-09,-0.151226955463199,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 2017,626264.26006353,90425.7399364696,-0.632994235909543,696957.248754848,789572.897625599,604502.765766912,734790.804174744,657968.803733208
"1753","GRTE",2018,"06","Grand Teton NP",627055,2.04144234849934e-09,0.263427429383885,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 2018,631264.814015019,-4209.81401501934,-0.632994235909543,701937.123909111,794631.54052645,608279.342186922,739874.060675007,663464.549416979
"1754","GRTE",2018,"07","Grand Teton NP",795725,1.46806111711584e-09,-0.0675160361308794,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 2018,631764.869410168,163960.130589832,-0.632994235909543,702266.180000335,794994.834202059,609214.616686429,739636.657740123,663473.894946425
"1755","GRTE",2018,"08","Grand Teton NP",692074,1.43725686907459e-09,-0.0852955936771731,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 2018,632264.924805316,59809.075194684,-0.632994235909543,702360.713696257,794233.044586971,610033.51079999,740453.899916539,664617.546625598
"1756","GUMO",1980,"03","Guadalupe Mountains NP",12870,3.21187565432979e-09,0.938976668152669,"Spring","GUMOSpring","GUMO03","High","Intermountain","TX",Mar 1980,16951.2937302044,-4081.29373020439,-0.148853763241886,22428.1012473308,115690.347127418,-71688.7204215776,60881.9161361571,-15546.2621510025
"1757","GUMO",1980,"04","Guadalupe Mountains NP",10283,3.20436854828188e-09,0.934643726027082,"Spring","GUMOSpring","GUMO04","High","Intermountain","TX",Apr 1980,16960.3558596255,-6677.35585962548,-0.148853763241886,22684.6882813162,116608.466658025,-70182.9085669828,60536.3404771695,-15711.9087444054
"1758","GUMO",1980,"05","Guadalupe Mountains NP",10947,3.58344043327463e-09,1.15343596482432,"Spring","GUMOSpring","GUMO05","High","Intermountain","TX",May 1980,16969.4179890461,-6022.41798904608,-0.148853763241886,22872.7673514435,115240.896560947,-70538.0120535831,61197.6597420029,-15463.4055996245
"1759","GUMO",1981,"03","Guadalupe Mountains NP",11178,2.66101918278139e-09,0.621034015485805,"Spring","GUMOSpring","GUMO03","High","Intermountain","TX",Mar 1981,17060.0392832521,-5882.03928325206,-0.148853763241886,22423.381709023,115625.277469731,-70703.3503394525,61090.1326950521,-15926.6178661002
"1760","GUMO",1981,"04","Guadalupe Mountains NP",13298,2.06384864753772e-09,0.276359869176568,"Spring","GUMOSpring","GUMO04","High","Intermountain","TX",Apr 1981,17069.1014126726,-3771.10141267264,-0.148853763241886,23182.2416384467,117893.320249951,-71136.9441676063,60874.4992272065,-16005.6329209625
"1761","GUMO",1981,"05","Guadalupe Mountains NP",14741,3.40836936452149e-09,1.05238866325022,"Spring","GUMOSpring","GUMO05","High","Intermountain","TX",May 1981,17078.1635420932,-2337.16354209323,-0.148853763241886,23111.184569774,116725.925894987,-70626.124508495,61851.722209173,-15841.1580346553
"1762","GUMO",1982,"03","Guadalupe Mountains NP",13131,2.75591127696373e-09,0.675803716305769,"Spring","GUMOSpring","GUMO03","High","Intermountain","TX",Mar 1982,17168.7848362992,-4037.78483629921,-0.148853763241886,22945.5193921242,115367.426923965,-70535.1440307201,61166.1762186289,-15232.2942278323
"1763","GUMO",1982,"04","Guadalupe Mountains NP",12433,4.11323419768905e-09,1.45922167040169,"Spring","GUMOSpring","GUMO04","High","Intermountain","TX",Apr 1982,17177.8469657198,-4744.8469657198,-0.148853763241886,22501.3005304843,115874.42680591,-70597.3043811916,60822.2071502178,-15116.6477518341
"1764","GUMO",1982,"05","Guadalupe Mountains NP",15682,3.34137273405588e-09,1.01371963146032,"Spring","GUMOSpring","GUMO05","High","Intermountain","TX",May 1982,17186.9090951404,-1504.90909514039,-0.148853763241886,22455.2753972366,116438.936813853,-70825.6274762983,60887.7169212028,-15264.9682841915
"1765","GUMO",1983,"03","Guadalupe Mountains NP",13108,2.70022804116365e-09,0.643664535568566,"Spring","GUMOSpring","GUMO03","High","Intermountain","TX",Mar 1983,17277.5303893464,-4169.53038934636,-0.148853763241886,23147.3022984888,116215.561157759,-69892.4174896551,61315.2478970753,-15019.7093842953
"1766","GUMO",1983,"04","Guadalupe Mountains NP",10592,3.30195026876368e-09,0.990965822007131,"Spring","GUMOSpring","GUMO04","High","Intermountain","TX",Apr 1983,17286.5925187669,-6694.59251876695,-0.148853763241886,22871.2829442792,115676.911490426,-68918.8370875613,61478.2815233523,-15496.4496007487
"1767","GUMO",1983,"05","Guadalupe Mountains NP",15727,3.22489035475826e-09,0.94648847674822,"Spring","GUMOSpring","GUMO05","High","Intermountain","TX",May 1983,17295.6546481875,-1568.65464818753,-0.148853763241886,23027.9346941283,116112.795595493,-70375.4894233936,61320.1301378157,-14752.4486865315
"1768","GUMO",1984,"03","Guadalupe Mountains NP",12672,3.03662806011573e-09,0.837827479832733,"Spring","GUMOSpring","GUMO03","High","Intermountain","TX",Mar 1984,17386.2759423935,-4714.27594239351,-0.148853763241886,22243.3323460095,117065.189152543,-70412.5770994933,60785.0969990659,-15711.7152476744
"1769","GUMO",1984,"04","Guadalupe Mountains NP",12663,4.45182202213346e-09,1.65464736951703,"Spring","GUMOSpring","GUMO04","High","Intermountain","TX",Apr 1984,17395.3380718141,-4732.3380718141,-0.148853763241886,23142.1973174396,116499.914228278,-70127.7189569663,61502.896951296,-15674.9083425991
"1770","GUMO",1984,"05","Guadalupe Mountains NP",18032,3.7837017963227e-09,1.2690225691084,"Spring","GUMOSpring","GUMO05","High","Intermountain","TX",May 1984,17404.4002012347,627.599798765314,-0.148853763241886,23548.9309036176,117401.019431695,-69866.0556917303,61390.4911846312,-15399.6169978086
"1771","GUMO",1985,"03","Guadalupe Mountains NP",14628,3.10115644275299e-09,0.875071891412983,"Spring","GUMOSpring","GUMO03","High","Intermountain","TX",Mar 1985,17495.0214954407,-2867.02149544066,-0.148853763241886,22832.2330630708,116705.252082202,-69408.7887933455,61213.4887767185,-14829.7209434264
"1772","GUMO",1985,"04","Guadalupe Mountains NP",14117,3.58935947630812e-09,1.15685231071571,"Spring","GUMOSpring","GUMO04","High","Intermountain","TX",Apr 1985,17504.0836248613,-3387.08362486125,-0.148853763241886,23314.2442068542,116166.390421358,-70100.5683976004,61857.9729781653,-15066.8697790522
