"","X1","UnitCode","Year","Month","ParkName","RecreationVisits","Smoke","stdsmoke","Season","CatColS","CatColM"
"1000",9991,"GRBA",2000,"08","Great Basin NP",13819,2.72591615946283e-09,0.329245585858866,"Summer","GRBASummer","GRBA08"
"1001",10001,"GRBA",2001,"06","Great Basin NP",10377,2.92371282739623e-09,0.386327603171507,"Summer","GRBASummer","GRBA06"
"1002",10011,"GRBA",2002,"04","Great Basin NP",5340,4.74647965376107e-09,0.912358747308368,"Spring","GRBASpring","GRBA04"
"1003",10021,"GRBA",2003,"02","Great Basin NP",1269,1.93872518039484e-09,0.102070631068204,"Winter","GRBAWinter","GRBA02"
"1004",10031,"GRBA",2003,"12","Great Basin NP",941,1.78411463380712e-09,0.0574516696405595,"Winter","GRBAWinter","GRBA12"
"1005",10041,"GRBA",2004,"10","Great Basin NP",6524,2.33190822207519e-09,0.215539080394113,"Fall","GRBAFall","GRBA10"
"1006",10051,"GRBA",2005,"08","Great Basin NP",13230,2.64120614268393e-09,0.30479917483057,"Summer","GRBASummer","GRBA08"
"1007",10061,"GRBA",2006,"06","Great Basin NP",14197,3.48647111181322e-09,0.548733666274344,"Summer","GRBASummer","GRBA06"
"1008",10071,"GRBA",2007,"04","Great Basin NP",5561,3.96244193012762e-09,0.686093788541331,"Spring","GRBASpring","GRBA04"
"1009",10081,"GRBA",2008,"02","Great Basin NP",1059,1.22748677888751e-09,-0.103185216628514,"Winter","GRBAWinter","GRBA02"
"1010",10091,"GRBA",2008,"12","Great Basin NP",1258,1.07111897129641e-09,-0.148311304915604,"Winter","GRBAWinter","GRBA12"
"1011",10101,"GRBA",2009,"10","Great Basin NP",6705,1.94267113506896e-09,0.103209391672093,"Fall","GRBAFall","GRBA10"
"1012",10111,"GRBA",2010,"08","Great Basin NP",15322,2.56319165892194e-09,0.282285023509082,"Summer","GRBASummer","GRBA08"
"1013",10121,"GRBA",2011,"06","Great Basin NP",11402,3.28906302193843e-09,0.49176378846183,"Summer","GRBASummer","GRBA06"
"1014",10131,"GRBA",2012,"04","Great Basin NP",5564,4.4809986832206e-09,0.835743759225402,"Spring","GRBASpring","GRBA04"
"1015",10141,"GRBA",2013,"02","Great Basin NP",1377,1.7156883691527e-09,0.037704576504703,"Winter","GRBAWinter","GRBA02"
"1016",10151,"GRBA",2013,"12","Great Basin NP",2266,1.04246533627617e-09,-0.156580439615316,"Winter","GRBAWinter","GRBA12"
"1017",10161,"GRBA",2014,"10","Great Basin NP",7539,2.28993646267384e-09,0.20342647646695,"Fall","GRBAFall","GRBA10"
"1018",10171,"GRBA",2015,"08","Great Basin NP",20556,1.78876402578965e-09,0.0587934347795425,"Summer","GRBASummer","GRBA08"
"1019",10181,"GRBA",2016,"06","Great Basin NP",17534,3.52865292541082e-09,0.560906889611289,"Summer","GRBASummer","GRBA06"
"1020",10191,"GRBA",2017,"04","Great Basin NP",16671,3.16502624109205e-09,0.455968091063827,"Spring","GRBASpring","GRBA04"
"1021",10201,"GRBA",2018,"02","Great Basin NP",2289,1.79576953307503e-09,0.0608151497675955,"Winter","GRBAWinter","GRBA02"
"1022",10211,"GRBA",2018,"12","Great Basin NP",2426,1.24697441261645e-09,-0.0975612925375768,"Winter","GRBAWinter","GRBA12"
"1023",10221,"GRCA",1980,"10","Grand Canyon NP",194043,1.07867648146964e-09,-0.146130287757651,"Fall","GRCAFall","GRCA10"
"1024",10231,"GRCA",1981,"08","Grand Canyon NP",378831,2.92354274122886e-09,0.386278518110308,"Summer","GRCASummer","GRCA08"
"1025",10241,"GRCA",1982,"06","Grand Canyon NP",372127,4.59015314646649e-09,0.867244577848149,"Summer","GRCASummer","GRCA06"
"1026",10251,"GRCA",1983,"04","Grand Canyon NP",141134,2.2073798344735e-09,0.179601510508515,"Spring","GRCASpring","GRCA04"
"1027",10261,"GRCA",1984,"02","Grand Canyon NP",72688,1.27911248259949e-09,-0.0882865869202686,"Winter","GRCAWinter","GRCA02"
"1028",10271,"GRCA",1984,"12","Grand Canyon NP",61316,1.61258206787807e-09,0.00794919318154962,"Winter","GRCAWinter","GRCA12"
"1029",10281,"GRCA",1985,"10","Grand Canyon NP",240488,1.81722303871368e-09,0.0670064036096197,"Fall","GRCAFall","GRCA10"
"1030",10291,"GRCA",1986,"08","Grand Canyon NP",437652,3.54517570855251e-09,0.565675189316239,"Summer","GRCASummer","GRCA08"
"1031",10301,"GRCA",1987,"06","Grand Canyon NP",457635,3.70467834187593e-09,0.611705955010658,"Summer","GRCASummer","GRCA06"
"1032",10311,"GRCA",1988,"04","Grand Canyon NP",240519,3.84524145857768e-09,0.652270977389042,"Spring","GRCASpring","GRCA04"
"1033",10321,"GRCA",1989,"02","Grand Canyon NP",128648,1.92302218593454e-09,0.097538913668673,"Winter","GRCAWinter","GRCA02"
"1034",10331,"GRCA",1989,"12","Grand Canyon NP",145519,7.87345688646468e-10,-0.230205259967178,"Winter","GRCAWinter","GRCA12"
"1035",10341,"GRCA",1990,"10","Grand Canyon NP",283512,1.86406157176577e-09,0.0805235067161207,"Fall","GRCAFall","GRCA10"
"1036",10351,"GRCA",1991,"08","Grand Canyon NP",561165,2.44725439912941e-09,0.248826761851785,"Summer","GRCASummer","GRCA08"
"1037",10361,"GRCA",1992,"06","Grand Canyon NP",553547,3.35845240506671e-09,0.511788827358722,"Summer","GRCASummer","GRCA06"
"1038",10371,"GRCA",1993,"04","Grand Canyon NP",326969,2.30025776204457e-09,0.20640509382954,"Spring","GRCASpring","GRCA04"
"1039",10381,"GRCA",1994,"02","Grand Canyon NP",136008,1.62154478733356e-09,0.0105357388118273,"Winter","GRCAWinter","GRCA02"
"1040",10391,"GRCA",1994,"12","Grand Canyon NP",153124,8.57394100162168e-10,-0.209990032478065,"Winter","GRCAWinter","GRCA12"
"1041",10401,"GRCA",1995,"10","Grand Canyon NP",381572,2.32646835129913e-09,0.21396919147201,"Fall","GRCAFall","GRCA10"
"1042",10411,"GRCA",1996,"08","Grand Canyon NP",580705,5.1975823645023e-09,1.04254219788591,"Summer","GRCASummer","GRCA08"
"1043",10421,"GRCA",1997,"06","Grand Canyon NP",540275,6.0659721690115e-09,1.29315027118169,"Summer","GRCASummer","GRCA06"
"1044",10431,"GRCA",1998,"04","Grand Canyon NP",401811,2.45662490350185e-09,0.251530989877486,"Spring","GRCASpring","GRCA04"
"1045",10441,"GRCA",1999,"02","Grand Canyon NP",168127,1.50956558364612e-09,-0.0217802698971486,"Winter","GRCAWinter","GRCA02"
"1046",10451,"GRCA",1999,"12","Grand Canyon NP",177947,7.80687736678942e-10,-0.23212667418233,"Winter","GRCAWinter","GRCA12"
"1047",10461,"GRCA",2000,"10","Grand Canyon NP",368560,1.84407344949733e-09,0.0747551469490166,"Fall","GRCAFall","GRCA10"
"1048",10471,"GRCA",2001,"08","Grand Canyon NP",565883,3.62287644328774e-09,0.588098796001336,"Summer","GRCASummer","GRCA08"
"1049",10481,"GRCA",2002,"06","Grand Canyon NP",502154,5.34413802100175e-09,1.08483660359543,"Summer","GRCASummer","GRCA06"
"1050",10491,"GRCA",2003,"04","Grand Canyon NP",340245,5.53038903561287e-09,1.1385866680005,"Spring","GRCASpring","GRCA04"
"1051",10501,"GRCA",2004,"02","Grand Canyon NP",148379,2.11021800033961e-09,0.151561637258345,"Winter","GRCAWinter","GRCA02"
"1052",10511,"GRCA",2004,"12","Grand Canyon NP",177154,1.68911784559356e-09,0.0300366056452573,"Winter","GRCAWinter","GRCA12"
"1053",10521,"GRCA",2005,"10","Grand Canyon NP",335518,2.49159137766242e-09,0.261621942896309,"Fall","GRCAFall","GRCA10"
"1054",10531,"GRCA",2006,"08","Grand Canyon NP",507951,3.87765730636147e-09,0.661625846729011,"Summer","GRCASummer","GRCA08"
"1055",10541,"GRCA",2007,"06","Grand Canyon NP",515106,5.025137195247e-09,0.992776353800877,"Summer","GRCASummer","GRCA06"
"1056",10551,"GRCA",2008,"04","Grand Canyon NP",377542,7.13760339721148e-09,1.60241166046594,"Spring","GRCASpring","GRCA04"
"1057",10561,"GRCA",2009,"02","Grand Canyon NP",132865,2.68547495352323e-09,0.317574683402786,"Winter","GRCAWinter","GRCA02"
"1058",10571,"GRCA",2009,"12","Grand Canyon NP",161047,1.85472981417689e-09,0.0778304606005755,"Winter","GRCAWinter","GRCA12"
"1059",10581,"GRCA",2010,"10","Grand Canyon NP",359758,2.14178719204483e-09,0.160672170647462,"Fall","GRCAFall","GRCA10"
"1060",10591,"GRCA",2011,"08","Grand Canyon NP",595265,4.2806500566428e-09,0.777925273755624,"Summer","GRCASummer","GRCA08"
"1061",10601,"GRCA",2012,"06","Grand Canyon NP",549688,5.73610048348883e-09,1.1979528067315,"Summer","GRCASummer","GRCA06"
"1062",10611,"GRCA",2013,"04","Grand Canyon NP",375899,5.08809705479507e-09,1.01094590048876,"Spring","GRCASpring","GRCA04"
"1063",10621,"GRCA",2014,"02","Grand Canyon NP",176364,2.64144484063422e-09,0.304868060523506,"Winter","GRCAWinter","GRCA02"
"1064",10631,"GRCA",2014,"12","Grand Canyon NP",256616,1.36711331144568e-09,-0.0628904824853024,"Winter","GRCAWinter","GRCA12"
"1065",10641,"GRCA",2015,"10","Grand Canyon NP",444363,2.36301533895755e-09,0.224516263897644,"Fall","GRCAFall","GRCA10"
"1066",10651,"GRCA",2016,"08","Grand Canyon NP",743158,3.12547965286569e-09,0.444555365776903,"Summer","GRCASummer","GRCA08"
"1067",10661,"GRCA",2017,"06","Grand Canyon NP",726916,5.63021806954112e-09,1.16739626677957,"Summer","GRCASummer","GRCA06"
"1068",10671,"GRCA",2018,"04","Grand Canyon NP",549416,5.1822626190301e-09,1.03812108207336,"Spring","GRCASpring","GRCA04"
"1069",10681,"GRSA",1980,"02","Great Sand Dunes NP & PRES",1367,3.95960458865474e-10,-0.343154879875806,"Winter","GRSAWinter","GRSA02"
"1070",10691,"GRSA",1980,"12","Great Sand Dunes NP & PRES",3255,3.80904308094898e-10,-0.347499925057442,"Winter","GRSAWinter","GRSA12"
"1071",10701,"GRSA",1981,"10","Great Sand Dunes NP & PRES",10255,8.0170214911135e-10,-0.226062137975454,"Fall","GRSAFall","GRSA10"
"1072",10711,"GRSA",1982,"08","Great Sand Dunes NP & PRES",33226,7.8838996442343e-10,-0.229903893070543,"Summer","GRSASummer","GRSA08"
"1073",10721,"GRSA",1983,"06","Great Sand Dunes NP & PRES",25662,1.97440730431708e-09,0.112368113006408,"Summer","GRSASummer","GRSA06"
"1074",10731,"GRSA",1984,"04","Great Sand Dunes NP & PRES",5217,1.84847848139214e-09,0.0760263923623466,"Spring","GRSASpring","GRSA04"
"1075",10741,"GRSA",1985,"02","Great Sand Dunes NP & PRES",2452,5.04977282211883e-10,-0.311693782665997,"Winter","GRSAWinter","GRSA02"
"1076",10751,"GRSA",1985,"12","Great Sand Dunes NP & PRES",1941,3.93321875069574e-10,-0.343916347131508,"Winter","GRSAWinter","GRSA12"
"1077",10761,"GRSA",1986,"10","Great Sand Dunes NP & PRES",11885,7.58910934095525e-10,-0.238411228088461,"Fall","GRSAFall","GRSA10"
"1078",10771,"GRSA",1987,"08","Great Sand Dunes NP & PRES",47743,7.26539051143504e-10,-0.247753409644989,"Summer","GRSASummer","GRSA08"
"1079",10781,"GRSA",1988,"06","Great Sand Dunes NP & PRES",42228,1.42695888438737e-09,-0.0456196858311712,"Summer","GRSASummer","GRSA06"
"1080",10791,"GRSA",1989,"04","Great Sand Dunes NP & PRES",9773,2.35591102182298e-09,0.222466033436702,"Spring","GRSASpring","GRSA04"
"1081",10801,"GRSA",1990,"02","Great Sand Dunes NP & PRES",3887,8.41028247045017e-10,-0.214713043844889,"Winter","GRSAWinter","GRSA02"
"1082",10811,"GRSA",1990,"12","Great Sand Dunes NP & PRES",2969,5.84736092879012e-10,-0.288676237128427,"Winter","GRSAWinter","GRSA12"
"1083",10821,"GRSA",1991,"10","Great Sand Dunes NP & PRES",17417,6.93940238605251e-10,-0.257161080669592,"Fall","GRSAFall","GRSA10"
"1084",10831,"GRSA",1992,"08","Great Sand Dunes NP & PRES",60292,6.36169172896217e-10,-0.27383319657239,"Summer","GRSASummer","GRSA08"
"1085",10841,"GRSA",1993,"06","Great Sand Dunes NP & PRES",57242,1.51788226432359e-09,-0.0193801641957983,"Summer","GRSASummer","GRSA06"
"1086",10851,"GRSA",1994,"04","Great Sand Dunes NP & PRES",10301,1.7708089439239e-09,0.0536117888771165,"Spring","GRSASpring","GRSA04"
"1087",10861,"GRSA",1995,"02","Great Sand Dunes NP & PRES",4919,4.35377206509102e-10,-0.331779625201853,"Winter","GRSAWinter","GRSA02"
"1088",10871,"GRSA",1995,"12","Great Sand Dunes NP & PRES",2344,4.18019202585995e-10,-0.336788960752366,"Winter","GRSAWinter","GRSA12"
"1089",10881,"GRSA",1996,"10","Great Sand Dunes NP & PRES",13638,9.84831993733337e-10,-0.173212810075283,"Fall","GRSAFall","GRSA10"
"1090",10891,"GRSA",1997,"08","Great Sand Dunes NP & PRES",60284,1.04785202736934e-09,-0.155025897784805,"Summer","GRSASummer","GRSA08"
"1091",10901,"GRSA",1998,"06","Great Sand Dunes NP & PRES",50089,1.70415481726138e-09,0.0343761159415643,"Summer","GRSASummer","GRSA06"
"1092",10911,"GRSA",1999,"04","Great Sand Dunes NP & PRES",7573,2.06632022603515e-09,0.138893205888827,"Spring","GRSASpring","GRSA04"
"1093",10921,"GRSA",2000,"02","Great Sand Dunes NP & PRES",4328,6.7594546626637e-10,-0.26235418082096,"Winter","GRSAWinter","GRSA02"
"1094",10931,"GRSA",2000,"12","Great Sand Dunes NP & PRES",2260,7.56968043802431e-10,-0.23897192558911,"Winter","GRSAWinter","GRSA12"
"1095",10941,"GRSA",2001,"10","Great Sand Dunes NP & PRES",13995,1.16381437820223e-09,-0.121560395119783,"Fall","GRSAFall","GRSA10"
"1096",10951,"GRSA",2002,"08","Great Sand Dunes NP & PRES",39205,1.32547783859849e-09,-0.074906037685067,"Summer","GRSASummer","GRSA08"
"1097",10961,"GRSA",2003,"06","Great Sand Dunes NP & PRES",51008,1.71330949427784e-09,0.0370180584849096,"Summer","GRSASummer","GRSA06"
"1098",10971,"GRSA",2004,"04","Great Sand Dunes NP & PRES",8859,3.40691319600239e-09,0.525774096858339,"Spring","GRSASpring","GRSA04"
"1099",10981,"GRSA",2005,"02","Great Sand Dunes NP & PRES",2952,1.04027675362772e-09,-0.157212041319906,"Winter","GRSAWinter","GRSA02"
"1100",10991,"GRSA",2005,"12","Great Sand Dunes NP & PRES",2747,8.44138703381958e-10,-0.213815399186207,"Winter","GRSAWinter","GRSA12"
"1101",11001,"GRSA",2006,"10","Great Sand Dunes NP & PRES",11552,8.23146772965799e-10,-0.219873447322005,"Fall","GRSAFall","GRSA10"
"1102",11011,"GRSA",2007,"08","Great Sand Dunes NP & PRES",46389,1.08836062384654e-09,-0.143335547135415,"Summer","GRSASummer","GRSA08"
"1103",11021,"GRSA",2008,"06","Great Sand Dunes NP & PRES",57256,2.02226635437341e-09,0.126179726480109,"Summer","GRSASummer","GRSA06"
"1104",11031,"GRSA",2009,"04","Great Sand Dunes NP & PRES",9068,2.65882293959407e-09,0.309883195288167,"Spring","GRSASpring","GRSA04"
"1105",11041,"GRSA",2010,"02","Great Sand Dunes NP & PRES",2110,1.42200584640761e-09,-0.0470490799795399,"Winter","GRSAWinter","GRSA02"
"1106",11051,"GRSA",2010,"12","Great Sand Dunes NP & PRES",2385,7.88123011297159e-10,-0.229980932907132,"Winter","GRSAWinter","GRSA12"
"1107",11061,"GRSA",2011,"10","Great Sand Dunes NP & PRES",14625,1.46297274294938e-09,-0.0352264687997102,"Fall","GRSAFall","GRSA10"
"1108",11071,"GRSA",2012,"08","Great Sand Dunes NP & PRES",42154,8.89980367180243e-10,-0.200585981957323,"Summer","GRSASummer","GRSA08"
"1109",11081,"GRSA",2013,"06","Great Sand Dunes NP & PRES",47565,1.84494197696949e-09,0.0750057947517341,"Summer","GRSASummer","GRSA06"
"1110",11091,"GRSA",2014,"04","Great Sand Dunes NP & PRES",10868,2.04617101040583e-09,0.133078356288952,"Spring","GRSASpring","GRSA04"
"1111",11101,"GRSA",2015,"02","Great Sand Dunes NP & PRES",1003,1.08562836498294e-09,-0.144124048020613,"Winter","GRSAWinter","GRSA02"
"1112",11111,"GRSA",2015,"12","Great Sand Dunes NP & PRES",2046,7.76446795747177e-10,-0.233350564686747,"Winter","GRSAWinter","GRSA12"
"1113",11121,"GRSA",2016,"10","Great Sand Dunes NP & PRES",30776,6.51827036790564e-10,-0.269314503374802,"Fall","GRSAFall","GRSA10"
"1114",11131,"GRSA",2017,"08","Great Sand Dunes NP & PRES",73579,8.45090275536364e-10,-0.213540785570318,"Summer","GRSASummer","GRSA08"
"1115",11141,"GRSA",2018,"06","Great Sand Dunes NP & PRES",77494,2.17787254896962e-09,0.171086021346945,"Summer","GRSASummer","GRSA06"
"1116",11151,"GRSM",1980,"04","Great Smoky Mountains NP",553448,1.19078369387182e-09,-0.113777337093346,"Spring","GRSMSpring","GRSM04"
"1117",11161,"GRSM",1981,"02","Great Smoky Mountains NP",200825,4.97549001998721e-10,-0.313837505430193,"Winter","GRSMWinter","GRSM02"
"1118",11171,"GRSM",1981,"12","Great Smoky Mountains NP",201011,3.46598805212039e-10,-0.357400128786544,"Winter","GRSMWinter","GRSM12"
"1119",11181,"GRSM",1982,"10","Great Smoky Mountains NP",1227267,3.65849739392132e-10,-0.351844513671113,"Fall","GRSMFall","GRSM10"
"1120",11191,"GRSM",1983,"08","Great Smoky Mountains NP",1252083,3.90793508664444e-10,-0.344646006818996,"Summer","GRSMSummer","GRSM08"
"1121",11201,"GRSM",1984,"06","Great Smoky Mountains NP",1140590,8.50777781558065e-10,-0.211899431746775,"Summer","GRSMSummer","GRSM06"
"1122",11211,"GRSM",1985,"04","Great Smoky Mountains NP",598858,1.52366541605886e-09,-0.0177112080352958,"Spring","GRSMSpring","GRSM04"
"1123",11221,"GRSM",1986,"02","Great Smoky Mountains NP",200270,4.52345882973049e-10,-0.326882645420507,"Winter","GRSMWinter","GRSM02"
"1124",11231,"GRSM",1986,"12","Great Smoky Mountains NP",286364,3.51788043140289e-10,-0.355902569842025,"Winter","GRSMWinter","GRSM12"
"1125",11241,"GRSM",1987,"10","Great Smoky Mountains NP",1576500,8.29004143110268e-10,-0.218183072516977,"Fall","GRSMFall","GRSM10"
"1126",11251,"GRSM",1988,"08","Great Smoky Mountains NP",1470611,7.90910337222783e-10,-0.229176540252773,"Summer","GRSMSummer","GRSM08"
"1127",11261,"GRSM",1989,"06","Great Smoky Mountains NP",1195096,1.70127112397722e-09,0.0335439126911728,"Summer","GRSMSummer","GRSM06"
"1128",11271,"GRSM",1990,"04","Great Smoky Mountains NP",596641,1.16062115473881e-09,-0.122481925491991,"Spring","GRSMSpring","GRSM04"
"1129",11281,"GRSM",1991,"02","Great Smoky Mountains NP",233412,3.5931888020535e-10,-0.353729250259759,"Winter","GRSMWinter","GRSM02"
"1130",11291,"GRSM",1991,"12","Great Smoky Mountains NP",303208,2.80083317649726e-10,-0.376595791950441,"Winter","GRSMWinter","GRSM12"
"1131",11301,"GRSM",1992,"10","Great Smoky Mountains NP",1184533,4.77556827416237e-10,-0.319607034652085,"Fall","GRSMFall","GRSM10"
"1132",11311,"GRSM",1993,"08","Great Smoky Mountains NP",1335131,3.75455527779067e-10,-0.349072385178083,"Summer","GRSMSummer","GRSM08"
"1133",11321,"GRSM",1994,"06","Great Smoky Mountains NP",966509,1.08976894175328e-09,-0.142929121547087,"Summer","GRSMSummer","GRSM06"
"1134",11331,"GRSM",1995,"04","Great Smoky Mountains NP",678827,1.57435786629634e-09,-0.00308190536650506,"Spring","GRSMSpring","GRSM04"
"1135",11341,"GRSM",1996,"02","Great Smoky Mountains NP",380652,4.92975771315685e-10,-0.315157291227149,"Winter","GRSMWinter","GRSM02"
"1136",11351,"GRSM",1996,"12","Great Smoky Mountains NP",447413,2.90717117046313e-10,-0.373526990399853,"Winter","GRSMWinter","GRSM12"
"1137",11361,"GRSM",1997,"10","Great Smoky Mountains NP",1181685,5.39427114087943e-10,-0.301751927122562,"Fall","GRSMFall","GRSM10"
"1138",11371,"GRSM",1998,"08","Great Smoky Mountains NP",1184421,2.47136255904223e-10,-0.386103963997053,"Summer","GRSMSummer","GRSM08"
"1139",11381,"GRSM",1999,"06","Great Smoky Mountains NP",1250890,9.20367337897687e-10,-0.191816624987387,"Summer","GRSMSummer","GRSM06"
"1140",11391,"GRSM",2000,"04","Great Smoky Mountains NP",725456,1.93744154053377e-09,0.10170018623949,"Spring","GRSMSpring","GRSM04"
"1141",11401,"GRSM",2001,"02","Great Smoky Mountains NP",362356,7.89436627179896e-10,-0.229601837316979,"Winter","GRSMWinter","GRSM02"
"1142",11411,"GRSM",2001,"12","Great Smoky Mountains NP",343809,6.52985332472156e-10,-0.268980231544844,"Winter","GRSMWinter","GRSM12"
"1143",11421,"GRSM",2002,"10","Great Smoky Mountains NP",1104852,6.57996768183011e-10,-0.267533984431599,"Fall","GRSMFall","GRSM10"
"1144",11431,"GRSM",2003,"08","Great Smoky Mountains NP",1109676,2.30950125690299e-09,0.209072668258627,"Summer","GRSMSummer","GRSM08"
"1145",11441,"GRSM",2004,"06","Great Smoky Mountains NP",1076888,3.26548854623354e-09,0.484960445188242,"Summer","GRSMSummer","GRSM06"
"1146",11451,"GRSM",2005,"04","Great Smoky Mountains NP",652265,1.88151738633735e-09,0.0855610693808096,"Spring","GRSMSpring","GRSM04"
"1147",11461,"GRSM",2006,"02","Great Smoky Mountains NP",332912,1.06700570601248e-09,-0.149498349584263,"Winter","GRSMWinter","GRSM02"
"1148",11471,"GRSM",2006,"12","Great Smoky Mountains NP",502089,5.91732551846746e-10,-0.286657133388733,"Winter","GRSMWinter","GRSM12"
"1149",11481,"GRSM",2007,"10","Great Smoky Mountains NP",1092798,5.53228018951302e-10,-0.297769132576166,"Fall","GRSMFall","GRSM10"
"1150",11491,"GRSM",2008,"08","Great Smoky Mountains NP",1049206,1.99138927570175e-09,0.117268929560653,"Summer","GRSMSummer","GRSM08"
"1151",11501,"GRSM",2009,"06","Great Smoky Mountains NP",1181938,1.24990928718205e-09,-0.096714318913024,"Summer","GRSMSummer","GRSM06"
"1152",11511,"GRSM",2010,"04","Great Smoky Mountains NP",848946,2.08684713953744e-09,0.144817055082825,"Spring","GRSMSpring","GRSM04"
"1153",11521,"GRSM",2011,"02","Great Smoky Mountains NP",315206,8.5465123866868e-10,-0.210781593169624,"Winter","GRSMWinter","GRSM02"
"1154",11531,"GRSM",2011,"12","Great Smoky Mountains NP",471603,6.97490953882607e-10,-0.256136381957263,"Winter","GRSMWinter","GRSM12"
"1155",11541,"GRSM",2012,"10","Great Smoky Mountains NP",1144273,5.84096881972584e-10,-0.288860706606141,"Fall","GRSMFall","GRSM10"
"1156",11551,"GRSM",2013,"08","Great Smoky Mountains NP",1040021,2.06384997980535e-09,0.13818031906657,"Summer","GRSMSummer","GRSM08"
