"","UnitCode","Year","Month","ParkName","RecreationVisits","Smoke","stdsmoke","Season","CatColS","CatColM","SeasType","Region","State"
"8331","EVER","2016","04","Everglades NP",65054,9.81419612244849e-10,-0.348395174251131,"Spring","EVERSpring","EVER04","Shoulder","Southeast","FL"
"8332","EVER","2016","05","Everglades NP",73548,1.11578069006413e-09,-0.270844814577653,"Spring","EVERSpring","EVER05","Shoulder","Southeast","FL"
"8333","EVER","2016","06","Everglades NP",64110,5.03600228185519e-09,1.99182380476787,"Summer","EVERSummer","EVER06","Low","Southeast","FL"
"8334","EVER","2016","07","Everglades NP",53064,3.62554453126052e-09,1.17773755569817,"Summer","EVERSummer","EVER07","Low","Southeast","FL"
"8335","EVER","2016","08","Everglades NP",47351,2.41526221245181e-09,0.479188313213624,"Summer","EVERSummer","EVER08","Low","Southeast","FL"
"8336","EVER","2016","09","Everglades NP",44750,2.55366150447855e-09,0.559069444337508,"Fall","EVERFall","EVER09","Shoulder","Southeast","FL"
"8337","EVER","2016","10","Everglades NP",55600,3.14771514409173e-10,-0.733170293667279,"Fall","EVERFall","EVER10","Shoulder","Southeast","FL"
"8338","EVER","2016","11","Everglades NP",69074,4.16505885336704e-10,-0.674451376071243,"Fall","EVERFall","EVER11","Shoulder","Southeast","FL"
"8339","EVER","2016","12","Everglades NP",87123,2.0323863425542e-10,-0.79754470262354,"Winter","EVERWinter","EVER12","High","Southeast","FL"
"8340","EVER","2017","01","Everglades NP",194200,2.72734668183006e-10,-0.757433068254147,"Winter","EVERWinter","EVER01","High","Southeast","FL"
"8341","EVER","2017","02","Everglades NP",120646,3.47914669296401e-10,-0.714040768778565,"Winter","EVERWinter","EVER02","High","Southeast","FL"
"8342","EVER","2017","03","Everglades NP",126818,7.41290084871338e-10,-0.486992836001695,"Spring","EVERSpring","EVER03","Shoulder","Southeast","FL"
"8343","EVER","2017","04","Everglades NP",98915,1.41204681280982e-09,-0.0998463025763016,"Spring","EVERSpring","EVER04","Shoulder","Southeast","FL"
"8344","EVER","2017","05","Everglades NP",74300,7.40821137767966e-09,3.36101249830694,"Spring","EVERSpring","EVER05","Shoulder","Southeast","FL"
"8345","EVER","2017","06","Everglades NP",68958,2.69543809494621e-09,0.640899880372225,"Summer","EVERSummer","EVER06","Low","Southeast","FL"
"8346","EVER","2017","07","Everglades NP",52425,5.24401366774896e-09,2.11188355759255,"Summer","EVERSummer","EVER07","Low","Southeast","FL"
"8347","EVER","2017","08","Everglades NP",85059,4.48026415966751e-09,1.6710635670606,"Summer","EVERSummer","EVER08","Low","Southeast","FL"
"8348","EVER","2017","09","Everglades NP",17708,2.78200573688991e-09,0.690864884209485,"Fall","EVERFall","EVER09","Shoulder","Southeast","FL"
"8349","EVER","2017","10","Everglades NP",42574,2.24688578853716e-09,0.382005018415425,"Fall","EVERFall","EVER10","Shoulder","Southeast","FL"
"8350","EVER","2017","11","Everglades NP",49593,2.87538076682026e-10,-0.748888855360615,"Fall","EVERFall","EVER11","Shoulder","Southeast","FL"
"8351","EVER","2017","12","Everglades NP",87361,2.55453658226656e-10,-0.767407300073264,"Winter","EVERWinter","EVER12","High","Southeast","FL"
"8352","EVER","2018","01","Everglades NP",33950,5.05865238586978e-10,-0.622875055776545,"Winter","EVERWinter","EVER01","High","Southeast","FL"
"8353","EVER","2018","02","Everglades NP",66837,2.00775840397682e-10,-0.798966174917221,"Winter","EVERWinter","EVER02","High","Southeast","FL"
"8354","EVER","2018","03","Everglades NP",45018,1.33372124455633e-09,-0.145054156578914,"Spring","EVERSpring","EVER03","Shoulder","Southeast","FL"
"8355","EVER","2018","04","Everglades NP",35737,1.68767355646082e-09,0.059239598286404,"Spring","EVERSpring","EVER04","Shoulder","Southeast","FL"
"8356","EVER","2018","05","Everglades NP",31090,1.44528966572466e-09,-0.0806592341040926,"Spring","EVERSpring","EVER05","Shoulder","Southeast","FL"
"8357","EVER","2018","06","Everglades NP",30697,7.65901564392379e-09,3.50577139255335,"Summer","EVERSummer","EVER06","Low","Southeast","FL"
"8358","EVER","2018","07","Everglades NP",36653,1.2050753284143e-08,6.04058905789418,"Summer","EVERSummer","EVER07","Low","Southeast","FL"
"8359","EVER","2018","08","Everglades NP",26945,6.65418209422342e-09,2.92580281492663,"Summer","EVERSummer","EVER08","Low","Southeast","FL"
"8360","EVER","2018","09","Everglades NP",37443,2.60108801164449e-09,0.586443016717765,"Fall","EVERFall","EVER09","Shoulder","Southeast","FL"
"8361","EVER","2018","10","Everglades NP",58920,4.90933071972677e-10,-0.631493585118806,"Fall","EVERFall","EVER10","Shoulder","Southeast","FL"
"8362","EVER","2018","11","Everglades NP",74544,2.97686320038792e-10,-0.743031504890193,"Fall","EVERFall","EVER11","Shoulder","Southeast","FL"
"8363","EVER","2018","12","Everglades NP",119290,2.43637693353449e-10,-0.774227223972943,"Winter","EVERWinter","EVER12","High","Southeast","FL"
"8364","GAAR","1982","01","Gates of the Arctic NP & PRES",40,5.63936897179929e-10,-0.589357328144321,"Winter","GAARWinter","GAAR01","Low","Alaska","AK"
"8365","GAAR","1982","02","Gates of the Arctic NP & PRES",44,6.5973609908454e-10,-0.534064064018178,"Winter","GAARWinter","GAAR02","Low","Alaska","AK"
"8366","GAAR","1982","03","Gates of the Arctic NP & PRES",42,5.19571441426336e-10,-0.614964126680103,"Spring","GAARSpring","GAAR03","Shoulder","Alaska","AK"
"8367","GAAR","1982","04","Gates of the Arctic NP & PRES",28,5.44882694519799e-10,-0.600355009121336,"Spring","GAARSpring","GAAR04","Shoulder","Alaska","AK"
"8368","GAAR","1982","05","Gates of the Arctic NP & PRES",35,7.93831000933665e-10,-0.45666733545988,"Spring","GAARSpring","GAAR05","Shoulder","Alaska","AK"
"8369","GAAR","1982","06","Gates of the Arctic NP & PRES",109,5.85163972832703e-10,-0.577105511037711,"Summer","GAARSummer","GAAR06","High","Alaska","AK"
"8370","GAAR","1982","07","Gates of the Arctic NP & PRES",357,4.46406384080333e-10,-0.657193443419767,"Summer","GAARSummer","GAAR07","High","Alaska","AK"
"8371","GAAR","1982","08","Gates of the Arctic NP & PRES",486,7.13208825331435e-10,-0.503200742433741,"Summer","GAARSummer","GAAR08","High","Alaska","AK"
"8372","GAAR","1982","09","Gates of the Arctic NP & PRES",135,2.47683401566334e-10,-0.771892127141812,"Fall","GAARFall","GAAR09","Shoulder","Alaska","AK"
"8373","GAAR","1982","10","Gates of the Arctic NP & PRES",35,1.80015974349246e-10,-0.810948328565875,"Fall","GAARFall","GAAR10","Shoulder","Alaska","AK"
"8374","GAAR","1982","11","Gates of the Arctic NP & PRES",35,3.67916280774594e-10,-0.70249626355906,"Fall","GAARFall","GAAR11","Shoulder","Alaska","AK"
"8375","GAAR","1982","12","Gates of the Arctic NP & PRES",35,3.34351074604555e-10,-0.721869387481913,"Winter","GAARWinter","GAAR12","Low","Alaska","AK"
"8376","GAAR","1983","01","Gates of the Arctic NP & PRES",5,5.16631681879431e-10,-0.616660893436638,"Winter","GAARWinter","GAAR01","Low","Alaska","AK"
"8377","GAAR","1983","02","Gates of the Arctic NP & PRES",5,3.31025734601198e-10,-0.72378870308642,"Winter","GAARWinter","GAAR02","Low","Alaska","AK"
"8378","GAAR","1983","03","Gates of the Arctic NP & PRES",11,9.82274706018416e-10,-0.34790163229113,"Spring","GAARSpring","GAAR03","Shoulder","Alaska","AK"
"8379","GAAR","1983","04","Gates of the Arctic NP & PRES",30,5.03852515265635e-10,-0.624036756918175,"Spring","GAARSpring","GAAR04","Shoulder","Alaska","AK"
"8380","GAAR","1983","05","Gates of the Arctic NP & PRES",75,7.56583851124759e-10,-0.478165599029763,"Spring","GAARSpring","GAAR05","Shoulder","Alaska","AK"
"8381","GAAR","1983","06","Gates of the Arctic NP & PRES",279,5.31444055429375e-10,-0.608111506106171,"Summer","GAARSummer","GAAR06","High","Alaska","AK"
"8382","GAAR","1983","07","Gates of the Arctic NP & PRES",701,2.23625160056251e-10,-0.785778033034349,"Summer","GAARSummer","GAAR07","High","Alaska","AK"
"8383","GAAR","1983","08","Gates of the Arctic NP & PRES",673,3.86831289223011e-10,-0.691578922523924,"Summer","GAARSummer","GAAR08","High","Alaska","AK"
"8384","GAAR","1983","09","Gates of the Arctic NP & PRES",279,1.17006321298518e-10,-0.847316161693541,"Fall","GAARFall","GAAR09","Shoulder","Alaska","AK"
"8385","GAAR","1983","10","Gates of the Arctic NP & PRES",45,2.59671395497207e-10,-0.764972911724732,"Fall","GAARFall","GAAR10","Shoulder","Alaska","AK"
"8386","GAAR","1983","11","Gates of the Arctic NP & PRES",22,2.79290340854388e-10,-0.753649273260697,"Fall","GAARFall","GAAR11","Shoulder","Alaska","AK"
"8387","GAAR","1983","12","Gates of the Arctic NP & PRES",13,3.88681309360095e-10,-0.690511130203688,"Winter","GAARWinter","GAAR12","Low","Alaska","AK"
"8388","GAAR","1984","01","Gates of the Arctic NP & PRES",20,3.56460472250575e-10,-0.709108312865356,"Winter","GAARWinter","GAAR01","Low","Alaska","AK"
"8389","GAAR","1984","02","Gates of the Arctic NP & PRES",66,3.34989563866017e-10,-0.721500865044629,"Winter","GAARWinter","GAAR02","Low","Alaska","AK"
"8390","GAAR","1984","03","Gates of the Arctic NP & PRES",58,4.31651714372094e-10,-0.665709525318696,"Spring","GAARSpring","GAAR03","Shoulder","Alaska","AK"
"8391","GAAR","1984","04","Gates of the Arctic NP & PRES",63,4.62450772120704e-10,-0.647932963499048,"Spring","GAARSpring","GAAR04","Shoulder","Alaska","AK"
"8392","GAAR","1984","05","Gates of the Arctic NP & PRES",41,6.25741236603972e-10,-0.553685176435603,"Spring","GAARSpring","GAAR05","Shoulder","Alaska","AK"
"8393","GAAR","1984","06","Gates of the Arctic NP & PRES",402,5.71771685553557e-10,-0.584835254741801,"Summer","GAARSummer","GAAR06","High","Alaska","AK"
"8394","GAAR","1984","07","Gates of the Arctic NP & PRES",447,3.55200424628777e-10,-0.709835585583484,"Summer","GAARSummer","GAAR07","High","Alaska","AK"
"8395","GAAR","1984","08","Gates of the Arctic NP & PRES",965,3.04437391962509e-10,-0.739134929599468,"Summer","GAARSummer","GAAR08","High","Alaska","AK"
"8396","GAAR","1984","09","Gates of the Arctic NP & PRES",295,2.47748599413455e-10,-0.771854496329554,"Fall","GAARFall","GAAR09","Shoulder","Alaska","AK"
"8397","GAAR","1984","10","Gates of the Arctic NP & PRES",61,4.33075325600996e-10,-0.664887847161387,"Fall","GAARFall","GAAR10","Shoulder","Alaska","AK"
"8398","GAAR","1984","11","Gates of the Arctic NP & PRES",12,5.08171726920637e-10,-0.621543799710718,"Fall","GAARFall","GAAR11","Shoulder","Alaska","AK"
"8399","GAAR","1984","12","Gates of the Arctic NP & PRES",10,5.70932523480394e-10,-0.58531960126279,"Winter","GAARWinter","GAAR12","Low","Alaska","AK"
"8400","GAAR","1985","01","Gates of the Arctic NP & PRES",48,2.6705529454496e-10,-0.760711082062156,"Winter","GAARWinter","GAAR01","Low","Alaska","AK"
"8401","GAAR","1985","02","Gates of the Arctic NP & PRES",8,9.60600932131683e-10,-0.360411274128467,"Winter","GAARWinter","GAAR02","Low","Alaska","AK"
"8402","GAAR","1985","03","Gates of the Arctic NP & PRES",21,5.81629966411867e-10,-0.579145264465358,"Spring","GAARSpring","GAAR03","Shoulder","Alaska","AK"
"8403","GAAR","1985","04","Gates of the Arctic NP & PRES",74,7.13458681023127e-10,-0.503056531036574,"Spring","GAARSpring","GAAR04","Shoulder","Alaska","AK"
"8404","GAAR","1985","05","Gates of the Arctic NP & PRES",11,9.32884436366521e-10,-0.376408646658984,"Spring","GAARSpring","GAAR05","Shoulder","Alaska","AK"
"8405","GAAR","1985","06","Gates of the Arctic NP & PRES",213,8.26508861351272e-10,-0.437806368654049,"Summer","GAARSummer","GAAR06","High","Alaska","AK"
"8406","GAAR","1985","07","Gates of the Arctic NP & PRES",351,7.095959375647e-10,-0.50528602449844,"Summer","GAARSummer","GAAR07","High","Alaska","AK"
"8407","GAAR","1985","08","Gates of the Arctic NP & PRES",525,4.21068929723489e-10,-0.671817683791123,"Summer","GAARSummer","GAAR08","High","Alaska","AK"
"8408","GAAR","1985","09","Gates of the Arctic NP & PRES",64,3.27208149464298e-10,-0.72599213212447,"Fall","GAARFall","GAAR09","Shoulder","Alaska","AK"
"8409","GAAR","1985","10","Gates of the Arctic NP & PRES",2,3.68417601981363e-10,-0.702206911608869,"Fall","GAARFall","GAAR10","Shoulder","Alaska","AK"
"8410","GAAR","1985","11","Gates of the Arctic NP & PRES",10,5.42115297097467e-10,-0.601952292121328,"Fall","GAARFall","GAAR11","Shoulder","Alaska","AK"
"8411","GAAR","1985","12","Gates of the Arctic NP & PRES",54,2.72459221850596e-10,-0.757592050025475,"Winter","GAARWinter","GAAR12","Low","Alaska","AK"
"8412","GAAR","1986","01","Gates of the Arctic NP & PRES",9,3.28029575724642e-10,-0.72551802233785,"Winter","GAARWinter","GAAR01","Low","Alaska","AK"
"8413","GAAR","1986","02","Gates of the Arctic NP & PRES",22,2.66081240374305e-10,-0.761273285436093,"Winter","GAARWinter","GAAR02","Low","Alaska","AK"
"8414","GAAR","1986","03","Gates of the Arctic NP & PRES",67,9.31486665578518e-10,-0.377215410262775,"Spring","GAARSpring","GAAR03","Shoulder","Alaska","AK"
"8415","GAAR","1986","04","Gates of the Arctic NP & PRES",103,6.5448280128777e-10,-0.537096155902402,"Spring","GAARSpring","GAAR04","Shoulder","Alaska","AK"
"8416","GAAR","1986","05","Gates of the Arctic NP & PRES",30,6.56743937010873e-10,-0.535791076399891,"Spring","GAARSpring","GAAR05","Shoulder","Alaska","AK"
"8417","GAAR","1986","06","Gates of the Arctic NP & PRES",116,7.53175855017219e-10,-0.480132621981611,"Summer","GAARSummer","GAAR06","High","Alaska","AK"
"8418","GAAR","1986","07","Gates of the Arctic NP & PRES",816,6.16632467309586e-10,-0.558942564560402,"Summer","GAARSummer","GAAR07","High","Alaska","AK"
"8419","GAAR","1986","08","Gates of the Arctic NP & PRES",1490,3.29767879669873e-10,-0.724514710230189,"Summer","GAARSummer","GAAR08","High","Alaska","AK"
"8420","GAAR","1986","09","Gates of the Arctic NP & PRES",107,3.42120082263975e-10,-0.717385281310151,"Fall","GAARFall","GAAR09","Shoulder","Alaska","AK"
"8421","GAAR","1986","10","Gates of the Arctic NP & PRES",19,4.81257256268464e-10,-0.637078260384699,"Fall","GAARFall","GAAR10","Shoulder","Alaska","AK"
"8422","GAAR","1986","11","Gates of the Arctic NP & PRES",12,7.45961015180541e-10,-0.484296874259146,"Fall","GAARFall","GAAR11","Shoulder","Alaska","AK"
"8423","GAAR","1986","12","Gates of the Arctic NP & PRES",10,3.06080022438593e-10,-0.738186838185657,"Winter","GAARWinter","GAAR12","Low","Alaska","AK"
"8424","GAAR","1987","01","Gates of the Arctic NP & PRES",14,3.69490743556966e-10,-0.701587517089866,"Winter","GAARWinter","GAAR01","Low","Alaska","AK"
"8425","GAAR","1987","02","Gates of the Arctic NP & PRES",16,3.32979921413568e-10,-0.722660787974186,"Winter","GAARWinter","GAAR02","Low","Alaska","AK"
"8426","GAAR","1987","03","Gates of the Arctic NP & PRES",19,6.50592690831786e-10,-0.539341445013858,"Spring","GAARSpring","GAAR03","Shoulder","Alaska","AK"
"8427","GAAR","1987","04","Gates of the Arctic NP & PRES",21,4.55322418657644e-10,-0.652047297679097,"Spring","GAARSpring","GAAR04","Shoulder","Alaska","AK"
"8428","GAAR","1987","05","Gates of the Arctic NP & PRES",46,7.69596386618332e-10,-0.470655039988642,"Spring","GAARSpring","GAAR05","Shoulder","Alaska","AK"
"8429","GAAR","1987","06","Gates of the Arctic NP & PRES",133,4.75034733771196e-10,-0.640669768175284,"Summer","GAARSummer","GAAR06","High","Alaska","AK"
"8430","GAAR","1987","07","Gates of the Arctic NP & PRES",296,3.61097429735224e-10,-0.706431959515402,"Summer","GAARSummer","GAAR07","High","Alaska","AK"
"8431","GAAR","1987","08","Gates of the Arctic NP & PRES",444,1.91520216352714e-10,-0.80430832448419,"Summer","GAARSummer","GAAR08","High","Alaska","AK"
"8432","GAAR","1987","09","Gates of the Arctic NP & PRES",40,1.6227762189569e-10,-0.821186528758333,"Fall","GAARFall","GAAR09","Shoulder","Alaska","AK"
"8433","GAAR","1987","10","Gates of the Arctic NP & PRES",18,2.75054784504292e-10,-0.756093946403383,"Fall","GAARFall","GAAR10","Shoulder","Alaska","AK"
"8434","GAAR","1987","11","Gates of the Arctic NP & PRES",11,5.69603142430708e-10,-0.586086891762535,"Fall","GAARFall","GAAR11","Shoulder","Alaska","AK"
"8435","GAAR","1987","12","Gates of the Arctic NP & PRES",2,4.70365080218471e-10,-0.643364993001118,"Winter","GAARWinter","GAAR12","Low","Alaska","AK"
"8436","GAAR","1988","01","Gates of the Arctic NP & PRES",0,5.0076442992264e-10,-0.625819134173095,"Winter","GAARWinter","GAAR01","Low","Alaska","AK"
"8437","GAAR","1988","02","Gates of the Arctic NP & PRES",9,6.15949680149441e-10,-0.559336654803716,"Winter","GAARWinter","GAAR02","Low","Alaska","AK"
"8438","GAAR","1988","03","Gates of the Arctic NP & PRES",20,6.49720111045582e-10,-0.539845079528869,"Spring","GAARSpring","GAAR03","Shoulder","Alaska","AK"
"8439","GAAR","1988","04","Gates of the Arctic NP & PRES",12,6.6873412363222e-10,-0.528870595408452,"Spring","GAARSpring","GAAR04","Shoulder","Alaska","AK"
"8440","GAAR","1988","05","Gates of the Arctic NP & PRES",33,6.28971597027572e-10,-0.551820681026731,"Spring","GAARSpring","GAAR05","Shoulder","Alaska","AK"
"8441","GAAR","1988","06","Gates of the Arctic NP & PRES",84,5.2830906316359e-10,-0.609920957040408,"Summer","GAARSummer","GAAR06","High","Alaska","AK"
"8442","GAAR","1988","07","Gates of the Arctic NP & PRES",547,3.88710008625281e-10,-0.690494565597526,"Summer","GAARSummer","GAAR07","High","Alaska","AK"
"8443","GAAR","1988","08","Gates of the Arctic NP & PRES",505,2.53608245515125e-10,-0.768472433085354,"Summer","GAARSummer","GAAR08","High","Alaska","AK"
"8444","GAAR","1988","09","Gates of the Arctic NP & PRES",42,3.21005916292805e-10,-0.729571929347256,"Fall","GAARFall","GAAR09","Shoulder","Alaska","AK"
"8445","GAAR","1988","10","Gates of the Arctic NP & PRES",6,2.77505823875757e-10,-0.75467925854946,"Fall","GAARFall","GAAR10","Shoulder","Alaska","AK"
"8446","GAAR","1988","11","Gates of the Arctic NP & PRES",0,6.41469155571173e-10,-0.544607355740667,"Fall","GAARFall","GAAR11","Shoulder","Alaska","AK"
"8447","GAAR","1988","12","Gates of the Arctic NP & PRES",0,4.75147143852439e-10,-0.640604887464495,"Winter","GAARWinter","GAAR12","Low","Alaska","AK"
"8448","GAAR","1989","01","Gates of the Arctic NP & PRES",0,9.28014720624759e-10,-0.379219343130094,"Winter","GAARWinter","GAAR01","Low","Alaska","AK"
