"","Park","Year","SingleVisitorFee","Source","UnitCode"
"1311","Joshua Tree NP",2003,5,"Observed","JOTR"
"1312","Joshua Tree NP",2004,5,"Observed","JOTR"
"1313","Joshua Tree NP",2005,5,"Observed","JOTR"
"1314","Joshua Tree NP",2006,5,"Observed","JOTR"
"1315","Joshua Tree NP",2007,5,"Observed","JOTR"
"1316","Joshua Tree NP",2008,5,"Observed","JOTR"
"1317","Joshua Tree NP",2009,5,"Observed","JOTR"
"1318","Joshua Tree NP",2010,5,"Observed","JOTR"
"1319","Joshua Tree NP",2011,5,"Observed","JOTR"
"1320","Joshua Tree NP",2012,5,"Observed","JOTR"
"1321","Joshua Tree NP",2013,5,"Observed","JOTR"
"1322","Joshua Tree NP",2014,5,"Observed","JOTR"
"1323","Joshua Tree NP",2015,5,"Observed","JOTR"
"1324","Joshua Tree NP",2016,10,"Observed","JOTR"
"1325","Joshua Tree NP",2017,12,"Observed","JOTR"
"1326","Joshua Tree NP",2018,15,"Observed","JOTR"
"1327","Katmai NP & PRES",1980,0.0129166666666667,"Predicted","KATM"
"1328","Katmai NP & PRES",1981,0.0124166666666667,"Predicted","KATM"
"1329","Katmai NP & PRES",1982,0.01325,"Predicted","KATM"
"1330","Katmai NP & PRES",1983,0.014,"Predicted","KATM"
"1331","Katmai NP & PRES",1984,0.0145833333333333,"Predicted","KATM"
"1332","Katmai NP & PRES",1985,0.0163333333333333,"Predicted","KATM"
"1333","Katmai NP & PRES",1986,0.016,"Predicted","KATM"
"1334","Katmai NP & PRES",1987,0.01725,"Predicted","KATM"
"1335","Katmai NP & PRES",1988,0.0178333333333333,"Predicted","KATM"
"1336","Katmai NP & PRES",1989,0.01875,"Predicted","KATM"
"1337","Katmai NP & PRES",1990,0.0185,"Predicted","KATM"
"1338","Katmai NP & PRES",1991,0.0201666666666667,"Predicted","KATM"
"1339","Katmai NP & PRES",1992,0.01975,"Predicted","KATM"
"1340","Katmai NP & PRES",1993,0.0221666666666667,"Predicted","KATM"
"1341","Katmai NP & PRES",1994,0.0234166666666667,"Predicted","KATM"
"1342","Katmai NP & PRES",1995,0.02275,"Predicted","KATM"
"1343","Katmai NP & PRES",1996,0.02325,"Predicted","KATM"
"1344","Katmai NP & PRES",1997,0,"Observed","KATM"
"1345","Katmai NP & PRES",1998,0,"Observed","KATM"
"1346","Katmai NP & PRES",1999,0,"Observed","KATM"
"1347","Katmai NP & PRES",2000,0,"Observed","KATM"
"1348","Katmai NP & PRES",2001,0,"Observed","KATM"
"1349","Katmai NP & PRES",2002,0,"Observed","KATM"
"1350","Katmai NP & PRES",2003,0,"Observed","KATM"
"1351","Katmai NP & PRES",2004,0,"Observed","KATM"
"1352","Katmai NP & PRES",2005,0,"Observed","KATM"
"1353","Katmai NP & PRES",2006,0,"Observed","KATM"
"1354","Katmai NP & PRES",2007,0,"Observed","KATM"
"1355","Katmai NP & PRES",2008,0,"Observed","KATM"
"1356","Katmai NP & PRES",2009,0,"Observed","KATM"
"1357","Katmai NP & PRES",2010,0,"Observed","KATM"
"1358","Katmai NP & PRES",2011,0,"Observed","KATM"
"1359","Katmai NP & PRES",2012,0,"Observed","KATM"
"1360","Katmai NP & PRES",2013,0,"Observed","KATM"
"1361","Katmai NP & PRES",2014,0,"Observed","KATM"
"1362","Katmai NP & PRES",2015,0,"Observed","KATM"
"1363","Katmai NP & PRES",2016,0,"Observed","KATM"
"1364","Katmai NP & PRES",2017,0,"Observed","KATM"
"1365","Katmai NP & PRES",2018,0,"Observed","KATM"
"1366","Kenai Fjords NP",1980,0.205833333333333,"Predicted","KEFJ"
"1367","Kenai Fjords NP",1981,0.228833333333333,"Predicted","KEFJ"
"1368","Kenai Fjords NP",1982,0.230666666666667,"Predicted","KEFJ"
"1369","Kenai Fjords NP",1983,0.2315,"Predicted","KEFJ"
"1370","Kenai Fjords NP",1984,0.236416666666667,"Predicted","KEFJ"
"1371","Kenai Fjords NP",1985,0.2565,"Predicted","KEFJ"
"1372","Kenai Fjords NP",1986,0.268416666666667,"Predicted","KEFJ"
"1373","Kenai Fjords NP",1987,0.2805,"Predicted","KEFJ"
"1374","Kenai Fjords NP",1988,0.288916666666667,"Predicted","KEFJ"
"1375","Kenai Fjords NP",1989,0.2965,"Predicted","KEFJ"
"1376","Kenai Fjords NP",1990,0.317916666666667,"Predicted","KEFJ"
"1377","Kenai Fjords NP",1991,0.3285,"Predicted","KEFJ"
"1378","Kenai Fjords NP",1992,0.344416666666667,"Predicted","KEFJ"
"1379","Kenai Fjords NP",1993,0.354916666666667,"Predicted","KEFJ"
"1380","Kenai Fjords NP",1994,0.377916666666667,"Predicted","KEFJ"
"1381","Kenai Fjords NP",1995,0.388,"Predicted","KEFJ"
"1382","Kenai Fjords NP",1996,0.407,"Predicted","KEFJ"
"1383","Kenai Fjords NP",1997,0.424416666666667,"Predicted","KEFJ"
"1384","Kenai Fjords NP",1998,3,"Observed","KEFJ"
"1385","Kenai Fjords NP",1999,0.45425,"Predicted","KEFJ"
"1386","Kenai Fjords NP",2000,0.478,"Predicted","KEFJ"
"1387","Kenai Fjords NP",2001,2,"Observed","KEFJ"
"1388","Kenai Fjords NP",2002,2,"Observed","KEFJ"
"1389","Kenai Fjords NP",2003,2,"Observed","KEFJ"
"1390","Kenai Fjords NP",2004,3,"Observed","KEFJ"
"1391","Kenai Fjords NP",2005,0.57825,"Predicted","KEFJ"
"1392","Kenai Fjords NP",2006,0.614,"Predicted","KEFJ"
"1393","Kenai Fjords NP",2007,0,"Observed","KEFJ"
"1394","Kenai Fjords NP",2008,0,"Observed","KEFJ"
"1395","Kenai Fjords NP",2009,0,"Observed","KEFJ"
"1396","Kenai Fjords NP",2010,0,"Observed","KEFJ"
"1397","Kenai Fjords NP",2011,0,"Observed","KEFJ"
"1398","Kenai Fjords NP",2012,0,"Observed","KEFJ"
"1399","Kenai Fjords NP",2013,0,"Observed","KEFJ"
"1400","Kenai Fjords NP",2014,0,"Observed","KEFJ"
"1401","Kenai Fjords NP",2015,0,"Observed","KEFJ"
"1402","Kenai Fjords NP",2016,0,"Observed","KEFJ"
"1403","Kenai Fjords NP",2017,0,"Observed","KEFJ"
"1404","Kenai Fjords NP",2018,0,"Observed","KEFJ"
"1405","Kings Canyon NP",1980,2.72125,"Predicted","KICA"
"1406","Kings Canyon NP",1981,2.84058333333333,"Predicted","KICA"
"1407","Kings Canyon NP",1982,2.96675,"Predicted","KICA"
"1408","Kings Canyon NP",1983,3.1275,"Predicted","KICA"
"1409","Kings Canyon NP",1984,3.19275,"Predicted","KICA"
"1410","Kings Canyon NP",1985,3.34741666666667,"Predicted","KICA"
"1411","Kings Canyon NP",1986,3.50283333333333,"Predicted","KICA"
"1412","Kings Canyon NP",1987,3.63208333333333,"Predicted","KICA"
"1413","Kings Canyon NP",1988,3.78183333333333,"Predicted","KICA"
"1414","Kings Canyon NP",1989,3.99791666666667,"Predicted","KICA"
"1415","Kings Canyon NP",1990,4.14491666666667,"Predicted","KICA"
"1416","Kings Canyon NP",1991,4.30683333333333,"Predicted","KICA"
"1417","Kings Canyon NP",1992,4.46958333333333,"Predicted","KICA"
"1418","Kings Canyon NP",1993,4.67866666666667,"Predicted","KICA"
"1419","Kings Canyon NP",1994,4.83425,"Predicted","KICA"
"1420","Kings Canyon NP",1995,5.11608333333333,"Predicted","KICA"
"1421","Kings Canyon NP",1996,5.2665,"Predicted","KICA"
"1422","Kings Canyon NP",1997,5,"Observed","KICA"
"1423","Kings Canyon NP",1998,5,"Observed","KICA"
"1424","Kings Canyon NP",1999,5,"Observed","KICA"
"1425","Kings Canyon NP",2000,5,"Observed","KICA"
"1426","Kings Canyon NP",2001,5,"Observed","KICA"
"1427","Kings Canyon NP",2002,5,"Observed","KICA"
"1428","Kings Canyon NP",2003,5,"Observed","KICA"
"1429","Kings Canyon NP",2004,5,"Observed","KICA"
"1430","Kings Canyon NP",2005,5,"Observed","KICA"
"1431","Kings Canyon NP",2006,10,"Observed","KICA"
"1432","Kings Canyon NP",2007,10,"Observed","KICA"
"1433","Kings Canyon NP",2008,10,"Observed","KICA"
"1434","Kings Canyon NP",2009,10,"Observed","KICA"
"1435","Kings Canyon NP",2010,10,"Observed","KICA"
"1436","Kings Canyon NP",2011,10,"Observed","KICA"
"1437","Kings Canyon NP",2012,10,"Observed","KICA"
"1438","Kings Canyon NP",2013,10,"Observed","KICA"
"1439","Kings Canyon NP",2014,10,"Observed","KICA"
"1440","Kings Canyon NP",2015,10,"Observed","KICA"
"1441","Kings Canyon NP",2016,15,"Observed","KICA"
"1442","Kings Canyon NP",2017,15,"Observed","KICA"
"1443","Kings Canyon NP",2018,20,"Observed","KICA"
"1444","Kobuk Valley NP",1980,0.01875,"Predicted","KOVA"
"1445","Kobuk Valley NP",1981,0.0191666666666667,"Predicted","KOVA"
"1446","Kobuk Valley NP",1982,0.0164166666666667,"Predicted","KOVA"
"1447","Kobuk Valley NP",1983,0.023,"Predicted","KOVA"
"1448","Kobuk Valley NP",1984,0.0203333333333333,"Predicted","KOVA"
"1449","Kobuk Valley NP",1985,0.0205,"Predicted","KOVA"
"1450","Kobuk Valley NP",1986,0.023,"Predicted","KOVA"
"1451","Kobuk Valley NP",1987,0.02375,"Predicted","KOVA"
"1452","Kobuk Valley NP",1988,0.0244166666666667,"Predicted","KOVA"
"1453","Kobuk Valley NP",1989,0.02375,"Predicted","KOVA"
"1454","Kobuk Valley NP",1990,0.0256666666666667,"Predicted","KOVA"
"1455","Kobuk Valley NP",1991,0.0265833333333333,"Predicted","KOVA"
"1456","Kobuk Valley NP",1992,0.0303333333333333,"Predicted","KOVA"
"1457","Kobuk Valley NP",1993,0.0285833333333333,"Predicted","KOVA"
"1458","Kobuk Valley NP",1994,0.0319166666666667,"Predicted","KOVA"
"1459","Kobuk Valley NP",1995,0.03525,"Predicted","KOVA"
"1460","Kobuk Valley NP",1996,0.0328333333333333,"Predicted","KOVA"
"1461","Kobuk Valley NP",1997,0.034,"Predicted","KOVA"
"1462","Kobuk Valley NP",1998,0.0354166666666667,"Predicted","KOVA"
"1463","Kobuk Valley NP",1999,0.0365833333333333,"Predicted","KOVA"
"1464","Kobuk Valley NP",2000,0.04,"Predicted","KOVA"
"1465","Kobuk Valley NP",2001,0.04425,"Predicted","KOVA"
"1466","Kobuk Valley NP",2002,0.0465,"Predicted","KOVA"
"1467","Kobuk Valley NP",2003,0.0470833333333333,"Predicted","KOVA"
"1468","Kobuk Valley NP",2004,0.0498333333333333,"Predicted","KOVA"
"1469","Kobuk Valley NP",2005,0.0500833333333333,"Predicted","KOVA"
"1470","Kobuk Valley NP",2006,0.0519166666666667,"Predicted","KOVA"
"1471","Kobuk Valley NP",2007,0,"Observed","KOVA"
"1472","Kobuk Valley NP",2008,0,"Observed","KOVA"
"1473","Kobuk Valley NP",2009,0,"Observed","KOVA"
"1474","Kobuk Valley NP",2010,0,"Observed","KOVA"
"1475","Kobuk Valley NP",2011,0,"Observed","KOVA"
"1476","Kobuk Valley NP",2012,0,"Observed","KOVA"
"1477","Kobuk Valley NP",2013,0,"Observed","KOVA"
"1478","Kobuk Valley NP",2014,0,"Observed","KOVA"
"1479","Kobuk Valley NP",2015,0,"Observed","KOVA"
"1480","Kobuk Valley NP",2016,0,"Observed","KOVA"
"1481","Kobuk Valley NP",2017,0,"Observed","KOVA"
"1482","Kobuk Valley NP",2018,0,"Observed","KOVA"
"1483","Lake Clark NP & PRES",1980,0.0151666666666667,"Predicted","LACL"
"1484","Lake Clark NP & PRES",1981,0.0179166666666667,"Predicted","LACL"
"1485","Lake Clark NP & PRES",1982,0.01825,"Predicted","LACL"
"1486","Lake Clark NP & PRES",1983,0.0215,"Predicted","LACL"
"1487","Lake Clark NP & PRES",1984,0.0184166666666667,"Predicted","LACL"
"1488","Lake Clark NP & PRES",1985,0.0194166666666667,"Predicted","LACL"
"1489","Lake Clark NP & PRES",1986,0.0236666666666667,"Predicted","LACL"
"1490","Lake Clark NP & PRES",1987,0.02275,"Predicted","LACL"
"1491","Lake Clark NP & PRES",1988,0.024,"Predicted","LACL"
"1492","Lake Clark NP & PRES",1989,0.0255833333333333,"Predicted","LACL"
"1493","Lake Clark NP & PRES",1990,0.0270833333333333,"Predicted","LACL"
"1494","Lake Clark NP & PRES",1991,0.02775,"Predicted","LACL"
"1495","Lake Clark NP & PRES",1992,0.0230833333333333,"Predicted","LACL"
"1496","Lake Clark NP & PRES",1993,0.0296666666666667,"Predicted","LACL"
"1497","Lake Clark NP & PRES",1994,0.0305,"Predicted","LACL"
"1498","Lake Clark NP & PRES",1995,0.0293333333333333,"Predicted","LACL"
"1499","Lake Clark NP & PRES",1996,0.0281666666666667,"Predicted","LACL"
"1500","Lake Clark NP & PRES",1997,0.03525,"Predicted","LACL"
"1501","Lake Clark NP & PRES",1998,0.0364166666666667,"Predicted","LACL"
"1502","Lake Clark NP & PRES",1999,0.0379166666666667,"Predicted","LACL"
"1503","Lake Clark NP & PRES",2000,0.03675,"Predicted","LACL"
"1504","Lake Clark NP & PRES",2001,0.0393333333333333,"Predicted","LACL"
"1505","Lake Clark NP & PRES",2002,0.0414166666666667,"Predicted","LACL"
"1506","Lake Clark NP & PRES",2003,0.0449166666666667,"Predicted","LACL"
"1507","Lake Clark NP & PRES",2004,0.0449166666666667,"Predicted","LACL"
"1508","Lake Clark NP & PRES",2005,0.0479166666666667,"Predicted","LACL"
"1509","Lake Clark NP & PRES",2006,0.0524166666666667,"Predicted","LACL"
"1510","Lake Clark NP & PRES",2007,0,"Observed","LACL"
"1511","Lake Clark NP & PRES",2008,0,"Observed","LACL"
"1512","Lake Clark NP & PRES",2009,0,"Observed","LACL"
"1513","Lake Clark NP & PRES",2010,0,"Observed","LACL"
"1514","Lake Clark NP & PRES",2011,0,"Observed","LACL"
"1515","Lake Clark NP & PRES",2012,0,"Observed","LACL"
"1516","Lake Clark NP & PRES",2013,0,"Observed","LACL"
"1517","Lake Clark NP & PRES",2014,0,"Observed","LACL"
"1518","Lake Clark NP & PRES",2015,0,"Observed","LACL"
"1519","Lake Clark NP & PRES",2016,0,"Observed","LACL"
"1520","Lake Clark NP & PRES",2017,0,"Observed","LACL"
"1521","Lake Clark NP & PRES",2018,0,"Observed","LACL"
"1522","Lassen Volcanic NP",1980,1.8005,"Predicted","LAVO"
"1523","Lassen Volcanic NP",1981,1.92916666666667,"Predicted","LAVO"
"1524","Lassen Volcanic NP",1982,1.982,"Predicted","LAVO"
"1525","Lassen Volcanic NP",1983,2.0515,"Predicted","LAVO"
"1526","Lassen Volcanic NP",1984,2.14141666666667,"Predicted","LAVO"
"1527","Lassen Volcanic NP",1985,2.24408333333333,"Predicted","LAVO"
"1528","Lassen Volcanic NP",1986,2.31483333333333,"Predicted","LAVO"
"1529","Lassen Volcanic NP",1987,2.43625,"Predicted","LAVO"
"1530","Lassen Volcanic NP",1988,2.53191666666667,"Predicted","LAVO"
"1531","Lassen Volcanic NP",1989,2.646,"Predicted","LAVO"
"1532","Lassen Volcanic NP",1990,2.75341666666667,"Predicted","LAVO"
"1533","Lassen Volcanic NP",1991,2.86566666666667,"Predicted","LAVO"
"1534","Lassen Volcanic NP",1992,2.96075,"Predicted","LAVO"
"1535","Lassen Volcanic NP",1993,3.11341666666667,"Predicted","LAVO"
"1536","Lassen Volcanic NP",1994,3.26625,"Predicted","LAVO"
"1537","Lassen Volcanic NP",1995,3.40816666666667,"Predicted","LAVO"
"1538","Lassen Volcanic NP",1996,3.55433333333333,"Predicted","LAVO"
"1539","Lassen Volcanic NP",1997,3,"Observed","LAVO"
"1540","Lassen Volcanic NP",1998,5,"Observed","LAVO"
"1541","Lassen Volcanic NP",1999,5,"Observed","LAVO"
"1542","Lassen Volcanic NP",2000,5,"Observed","LAVO"
"1543","Lassen Volcanic NP",2001,5,"Observed","LAVO"
"1544","Lassen Volcanic NP",2002,5,"Observed","LAVO"
"1545","Lassen Volcanic NP",2003,5,"Observed","LAVO"
"1546","Lassen Volcanic NP",2004,5,"Observed","LAVO"
"1547","Lassen Volcanic NP",2005,5,"Observed","LAVO"
"1548","Lassen Volcanic NP",2006,5,"Observed","LAVO"
"1549","Lassen Volcanic NP",2007,5,"Observed","LAVO"
"1550","Lassen Volcanic NP",2008,5,"Observed","LAVO"
"1551","Lassen Volcanic NP",2009,5,"Observed","LAVO"
"1552","Lassen Volcanic NP",2010,5,"Observed","LAVO"
"1553","Lassen Volcanic NP",2011,5,"Observed","LAVO"
"1554","Lassen Volcanic NP",2012,5,"Observed","LAVO"
"1555","Lassen Volcanic NP",2013,5,"Observed","LAVO"
"1556","Lassen Volcanic NP",2014,5,"Observed","LAVO"
"1557","Lassen Volcanic NP",2015,10,"Observed","LAVO"
"1558","Lassen Volcanic NP",2016,10,"Observed","LAVO"
"1559","Lassen Volcanic NP",2017,10,"Observed","LAVO"
"1560","Lassen Volcanic NP",2018,12,"Observed","LAVO"
"1561","Mammoth Cave NP",1980,0.0126666666666667,"Predicted","MACA"
"1562","Mammoth Cave NP",1981,0.0141666666666667,"Predicted","MACA"
"1563","Mammoth Cave NP",1982,0.0131666666666667,"Predicted","MACA"
"1564","Mammoth Cave NP",1983,0.0143333333333333,"Predicted","MACA"
"1565","Mammoth Cave NP",1984,0.0148333333333333,"Predicted","MACA"
"1566","Mammoth Cave NP",1985,0.01575,"Predicted","MACA"
"1567","Mammoth Cave NP",1986,0.0155,"Predicted","MACA"
"1568","Mammoth Cave NP",1987,0.0149166666666667,"Predicted","MACA"
"1569","Mammoth Cave NP",1988,0.0155833333333333,"Predicted","MACA"
"1570","Mammoth Cave NP",1989,0.0166666666666667,"Predicted","MACA"
"1571","Mammoth Cave NP",1990,0.0195,"Predicted","MACA"
"1572","Mammoth Cave NP",1991,0.019,"Predicted","MACA"
"1573","Mammoth Cave NP",1992,0.0214166666666667,"Predicted","MACA"
"1574","Mammoth Cave NP",1993,0.0223333333333333,"Predicted","MACA"
