ParkName,UnitCode,Region,State,Year,Month,RecreationVisits
Mount Rainier NP,MORA,Pacific West ,WA,2007,1,"1,337"
Mount Rainier NP,MORA,Pacific West ,WA,2007,2,663
Mount Rainier NP,MORA,Pacific West ,WA,2007,3,"1,306"
Mount Rainier NP,MORA,Pacific West ,WA,2007,4,"5,582"
Mount Rainier NP,MORA,Pacific West ,WA,2007,5,"60,261"
Mount Rainier NP,MORA,Pacific West ,WA,2007,6,"173,843"
Mount Rainier NP,MORA,Pacific West ,WA,2007,7,"231,630"
Mount Rainier NP,MORA,Pacific West ,WA,2007,8,"243,245"
Mount Rainier NP,MORA,Pacific West ,WA,2007,9,"171,254"
Mount Rainier NP,MORA,Pacific West ,WA,2007,10,"76,561"
Mount Rainier NP,MORA,Pacific West ,WA,2007,11,"59,111"
Mount Rainier NP,MORA,Pacific West ,WA,2007,12,"22,892"
Mount Rainier NP,MORA,Pacific West ,WA,2008,1,"21,814"
Mount Rainier NP,MORA,Pacific West ,WA,2008,2,"20,309"
Mount Rainier NP,MORA,Pacific West ,WA,2008,3,"21,118"
Mount Rainier NP,MORA,Pacific West ,WA,2008,4,"22,166"
Mount Rainier NP,MORA,Pacific West ,WA,2008,5,"62,793"
Mount Rainier NP,MORA,Pacific West ,WA,2008,6,"176,513"
Mount Rainier NP,MORA,Pacific West ,WA,2008,7,"240,097"
Mount Rainier NP,MORA,Pacific West ,WA,2008,8,"267,285"
Mount Rainier NP,MORA,Pacific West ,WA,2008,9,"182,021"
Mount Rainier NP,MORA,Pacific West ,WA,2008,10,"77,884"
Mount Rainier NP,MORA,Pacific West ,WA,2008,11,"57,298"
Mount Rainier NP,MORA,Pacific West ,WA,2008,12,"13,929"
Mount Rainier NP,MORA,Pacific West ,WA,2009,1,"14,766"
Mount Rainier NP,MORA,Pacific West ,WA,2009,2,"17,919"
Mount Rainier NP,MORA,Pacific West ,WA,2009,3,"13,917"
Mount Rainier NP,MORA,Pacific West ,WA,2009,4,"22,254"
Mount Rainier NP,MORA,Pacific West ,WA,2009,5,"66,161"
Mount Rainier NP,MORA,Pacific West ,WA,2009,6,"184,078"
Mount Rainier NP,MORA,Pacific West ,WA,2009,7,"269,951"
Mount Rainier NP,MORA,Pacific West ,WA,2009,8,"267,980"
Mount Rainier NP,MORA,Pacific West ,WA,2009,9,"175,431"
Mount Rainier NP,MORA,Pacific West ,WA,2009,10,"65,988"
Mount Rainier NP,MORA,Pacific West ,WA,2009,11,"29,473"
Mount Rainier NP,MORA,Pacific West ,WA,2009,12,"23,736"
Mount Rainier NP,MORA,Pacific West ,WA,2010,1,"25,416"
Mount Rainier NP,MORA,Pacific West ,WA,2010,2,"27,854"
Mount Rainier NP,MORA,Pacific West ,WA,2010,3,"26,409"
Mount Rainier NP,MORA,Pacific West ,WA,2010,4,"23,661"
Mount Rainier NP,MORA,Pacific West ,WA,2010,5,"56,037"
Mount Rainier NP,MORA,Pacific West ,WA,2010,6,"186,060"
Mount Rainier NP,MORA,Pacific West ,WA,2010,7,"276,729"
Mount Rainier NP,MORA,Pacific West ,WA,2010,8,"287,090"
Mount Rainier NP,MORA,Pacific West ,WA,2010,9,"160,833"
Mount Rainier NP,MORA,Pacific West ,WA,2010,10,"66,114"
Mount Rainier NP,MORA,Pacific West ,WA,2010,11,"35,042"
Mount Rainier NP,MORA,Pacific West ,WA,2010,12,"20,509"
Mount Rainier NP,MORA,Pacific West ,WA,2011,1,"21,157"
Mount Rainier NP,MORA,Pacific West ,WA,2011,2,"20,023"
Mount Rainier NP,MORA,Pacific West ,WA,2011,3,"17,283"
Mount Rainier NP,MORA,Pacific West ,WA,2011,4,"20,049"
Mount Rainier NP,MORA,Pacific West ,WA,2011,5,"39,096"
Mount Rainier NP,MORA,Pacific West ,WA,2011,6,"90,181"
Mount Rainier NP,MORA,Pacific West ,WA,2011,7,"243,791"
Mount Rainier NP,MORA,Pacific West ,WA,2011,8,"272,128"
Mount Rainier NP,MORA,Pacific West ,WA,2011,9,"196,242"
Mount Rainier NP,MORA,Pacific West ,WA,2011,10,"66,499"
Mount Rainier NP,MORA,Pacific West ,WA,2011,11,"31,614"
Mount Rainier NP,MORA,Pacific West ,WA,2011,12,"20,166"
Mount Rainier NP,MORA,Pacific West ,WA,2012,1,"14,361"
Mount Rainier NP,MORA,Pacific West ,WA,2012,2,"16,894"
Mount Rainier NP,MORA,Pacific West ,WA,2012,3,"15,977"
Mount Rainier NP,MORA,Pacific West ,WA,2012,4,"25,320"
Mount Rainier NP,MORA,Pacific West ,WA,2012,5,"62,732"
Mount Rainier NP,MORA,Pacific West ,WA,2012,6,"109,205"
Mount Rainier NP,MORA,Pacific West ,WA,2012,7,"240,018"
Mount Rainier NP,MORA,Pacific West ,WA,2012,8,"275,146"
Mount Rainier NP,MORA,Pacific West ,WA,2012,9,"185,340"
Mount Rainier NP,MORA,Pacific West ,WA,2012,10,"59,049"
Mount Rainier NP,MORA,Pacific West ,WA,2012,11,"28,224"
Mount Rainier NP,MORA,Pacific West ,WA,2012,12,"16,912"
Mount Rainier NP,MORA,Pacific West ,WA,2013,1,"21,735"
Mount Rainier NP,MORA,Pacific West ,WA,2013,2,"16,937"
Mount Rainier NP,MORA,Pacific West ,WA,2013,3,"22,315"
Mount Rainier NP,MORA,Pacific West ,WA,2013,4,"14,102"
Mount Rainier NP,MORA,Pacific West ,WA,2013,5,"51,227"
Mount Rainier NP,MORA,Pacific West ,WA,2013,6,"178,339"
Mount Rainier NP,MORA,Pacific West ,WA,2013,7,"286,562"
Mount Rainier NP,MORA,Pacific West ,WA,2013,8,"287,340"
Mount Rainier NP,MORA,Pacific West ,WA,2013,9,"154,566"
Mount Rainier NP,MORA,Pacific West ,WA,2013,10,"38,478"
Mount Rainier NP,MORA,Pacific West ,WA,2013,11,"59,344"
Mount Rainier NP,MORA,Pacific West ,WA,2013,12,"17,607"
Mount Rainier NP,MORA,Pacific West ,WA,2014,1,"23,824"
Mount Rainier NP,MORA,Pacific West ,WA,2014,2,"10,641"
Mount Rainier NP,MORA,Pacific West ,WA,2014,3,"19,935"
Mount Rainier NP,MORA,Pacific West ,WA,2014,4,"31,295"
Mount Rainier NP,MORA,Pacific West ,WA,2014,5,"55,951"
Mount Rainier NP,MORA,Pacific West ,WA,2014,6,"161,513"
Mount Rainier NP,MORA,Pacific West ,WA,2014,7,"263,948"
Mount Rainier NP,MORA,Pacific West ,WA,2014,8,"320,378"
Mount Rainier NP,MORA,Pacific West ,WA,2014,9,"173,827"
Mount Rainier NP,MORA,Pacific West ,WA,2014,10,"76,384"
Mount Rainier NP,MORA,Pacific West ,WA,2014,11,"111,446"
Mount Rainier NP,MORA,Pacific West ,WA,2014,12,"15,117"
Mount Rainier NP,MORA,Pacific West ,WA,2015,1,"28,663"
Mount Rainier NP,MORA,Pacific West ,WA,2015,2,"18,527"
Mount Rainier NP,MORA,Pacific West ,WA,2015,3,"30,565"
Mount Rainier NP,MORA,Pacific West ,WA,2015,4,"49,589"
Mount Rainier NP,MORA,Pacific West ,WA,2015,5,"69,225"
Mount Rainier NP,MORA,Pacific West ,WA,2015,6,"160,878"
Mount Rainier NP,MORA,Pacific West ,WA,2015,7,"271,118"
Mount Rainier NP,MORA,Pacific West ,WA,2015,8,"259,670"
Mount Rainier NP,MORA,Pacific West ,WA,2015,9,"179,756"
Mount Rainier NP,MORA,Pacific West ,WA,2015,10,"75,827"
Mount Rainier NP,MORA,Pacific West ,WA,2015,11,"71,663"
Mount Rainier NP,MORA,Pacific West ,WA,2015,12,"21,750"
Mount Rainier NP,MORA,Pacific West ,WA,2016,1,"34,786"
Mount Rainier NP,MORA,Pacific West ,WA,2016,2,"26,655"
Mount Rainier NP,MORA,Pacific West ,WA,2016,3,"28,799"
Mount Rainier NP,MORA,Pacific West ,WA,2016,4,"50,395"
Mount Rainier NP,MORA,Pacific West ,WA,2016,5,"93,828"
Mount Rainier NP,MORA,Pacific West ,WA,2016,6,"187,037"
Mount Rainier NP,MORA,Pacific West ,WA,2016,7,"296,922"
Mount Rainier NP,MORA,Pacific West ,WA,2016,8,"313,699"
Mount Rainier NP,MORA,Pacific West ,WA,2016,9,"195,579"
Mount Rainier NP,MORA,Pacific West ,WA,2016,10,"76,232"
Mount Rainier NP,MORA,Pacific West ,WA,2016,11,"27,114"
Mount Rainier NP,MORA,Pacific West ,WA,2016,12,"25,867"
Mount Rainier NP,MORA,Pacific West ,WA,2017,1,"27,204"
Mount Rainier NP,MORA,Pacific West ,WA,2017,2,"21,557"
Mount Rainier NP,MORA,Pacific West ,WA,2017,3,"22,768"
Mount Rainier NP,MORA,Pacific West ,WA,2017,4,"34,679"
Mount Rainier NP,MORA,Pacific West ,WA,2017,5,"97,809"
Mount Rainier NP,MORA,Pacific West ,WA,2017,6,"189,348"
Mount Rainier NP,MORA,Pacific West ,WA,2017,7,"329,618"
Mount Rainier NP,MORA,Pacific West ,WA,2017,8,"323,130"
Mount Rainier NP,MORA,Pacific West ,WA,2017,9,"195,641"
Mount Rainier NP,MORA,Pacific West ,WA,2017,10,"89,520"
Mount Rainier NP,MORA,Pacific West ,WA,2017,11,"58,164"
Mount Rainier NP,MORA,Pacific West ,WA,2017,12,"26,429"
Mount Rainier NP,MORA,Pacific West ,WA,2018,1,"23,928"
Mount Rainier NP,MORA,Pacific West ,WA,2018,2,"18,782"
Mount Rainier NP,MORA,Pacific West ,WA,2018,3,"29,624"
Mount Rainier NP,MORA,Pacific West ,WA,2018,4,"29,400"
Mount Rainier NP,MORA,Pacific West ,WA,2018,5,"107,122"
Mount Rainier NP,MORA,Pacific West ,WA,2018,6,"219,842"
Mount Rainier NP,MORA,Pacific West ,WA,2018,7,"349,140"
Mount Rainier NP,MORA,Pacific West ,WA,2018,8,"325,914"
Mount Rainier NP,MORA,Pacific West ,WA,2018,9,"191,730"
Mount Rainier NP,MORA,Pacific West ,WA,2018,10,"108,455"
Mount Rainier NP,MORA,Pacific West ,WA,2018,11,"86,310"
Mount Rainier NP,MORA,Pacific West ,WA,2018,12,"28,244"
Mount Rainier NP,MORA,Pacific West ,WA,2019,1,"12,933"
Mount Rainier NP,MORA,Pacific West ,WA,2019,2,"11,743"
Mount Rainier NP,MORA,Pacific West ,WA,2019,3,"32,101"
Mount Rainier NP,MORA,Pacific West ,WA,2019,4,"29,632"
Mount Rainier NP,MORA,Pacific West ,WA,2019,5,"106,136"
Mount Rainier NP,MORA,Pacific West ,WA,2019,6,"219,641"
Mount Rainier NP,MORA,Pacific West ,WA,2019,7,"365,200"
Mount Rainier NP,MORA,Pacific West ,WA,2019,8,"378,305"
Mount Rainier NP,MORA,Pacific West ,WA,2019,9,"184,166"
Mount Rainier NP,MORA,Pacific West ,WA,2019,10,"74,355"
Mount Rainier NP,MORA,Pacific West ,WA,2019,11,"48,248"
Mount Rainier NP,MORA,Pacific West ,WA,2019,12,"39,161"
National Park of American Samoa,NPSA,Pacific West ,AS,2002,1,169
National Park of American Samoa,NPSA,Pacific West ,AS,2002,2,113
National Park of American Samoa,NPSA,Pacific West ,AS,2002,3,135
National Park of American Samoa,NPSA,Pacific West ,AS,2002,4,168
National Park of American Samoa,NPSA,Pacific West ,AS,2002,5,157
National Park of American Samoa,NPSA,Pacific West ,AS,2002,6,312
National Park of American Samoa,NPSA,Pacific West ,AS,2002,7,164
National Park of American Samoa,NPSA,Pacific West ,AS,2002,8,161
National Park of American Samoa,NPSA,Pacific West ,AS,2002,9,193
National Park of American Samoa,NPSA,Pacific West ,AS,2002,10,90
National Park of American Samoa,NPSA,Pacific West ,AS,2002,11,138
National Park of American Samoa,NPSA,Pacific West ,AS,2002,12,138
National Park of American Samoa,NPSA,Pacific West ,AS,2003,1,0
National Park of American Samoa,NPSA,Pacific West ,AS,2003,2,0
National Park of American Samoa,NPSA,Pacific West ,AS,2003,3,0
National Park of American Samoa,NPSA,Pacific West ,AS,2003,4,0
National Park of American Samoa,NPSA,Pacific West ,AS,2003,5,0
National Park of American Samoa,NPSA,Pacific West ,AS,2003,6,0
National Park of American Samoa,NPSA,Pacific West ,AS,2003,7,0
National Park of American Samoa,NPSA,Pacific West ,AS,2003,8,0
National Park of American Samoa,NPSA,Pacific West ,AS,2003,9,0
National Park of American Samoa,NPSA,Pacific West ,AS,2003,10,0
National Park of American Samoa,NPSA,Pacific West ,AS,2003,11,0
National Park of American Samoa,NPSA,Pacific West ,AS,2003,12,0
National Park of American Samoa,NPSA,Pacific West ,AS,2006,1,59
National Park of American Samoa,NPSA,Pacific West ,AS,2006,2,59
National Park of American Samoa,NPSA,Pacific West ,AS,2006,3,56
National Park of American Samoa,NPSA,Pacific West ,AS,2006,4,146
National Park of American Samoa,NPSA,Pacific West ,AS,2006,5,97
National Park of American Samoa,NPSA,Pacific West ,AS,2006,6,77
National Park of American Samoa,NPSA,Pacific West ,AS,2006,7,45
National Park of American Samoa,NPSA,Pacific West ,AS,2006,8,86
National Park of American Samoa,NPSA,Pacific West ,AS,2006,9,61
National Park of American Samoa,NPSA,Pacific West ,AS,2006,10,313
National Park of American Samoa,NPSA,Pacific West ,AS,2006,11,108
National Park of American Samoa,NPSA,Pacific West ,AS,2006,12,132
National Park of American Samoa,NPSA,Pacific West ,AS,2007,1,674
National Park of American Samoa,NPSA,Pacific West ,AS,2007,2,687
National Park of American Samoa,NPSA,Pacific West ,AS,2007,3,923
National Park of American Samoa,NPSA,Pacific West ,AS,2007,4,619
National Park of American Samoa,NPSA,Pacific West ,AS,2007,5,619
National Park of American Samoa,NPSA,Pacific West ,AS,2007,6,664
National Park of American Samoa,NPSA,Pacific West ,AS,2007,7,619
National Park of American Samoa,NPSA,Pacific West ,AS,2007,8,619
National Park of American Samoa,NPSA,Pacific West ,AS,2007,9,305
National Park of American Samoa,NPSA,Pacific West ,AS,2007,10,219
National Park of American Samoa,NPSA,Pacific West ,AS,2007,11,154
National Park of American Samoa,NPSA,Pacific West ,AS,2007,12,672
National Park of American Samoa,NPSA,Pacific West ,AS,2008,1,259
National Park of American Samoa,NPSA,Pacific West ,AS,2008,2,338
National Park of American Samoa,NPSA,Pacific West ,AS,2008,3,113
National Park of American Samoa,NPSA,Pacific West ,AS,2008,4,202
National Park of American Samoa,NPSA,Pacific West ,AS,2008,5,200
National Park of American Samoa,NPSA,Pacific West ,AS,2008,6,138
National Park of American Samoa,NPSA,Pacific West ,AS,2008,7,"1,125"
National Park of American Samoa,NPSA,Pacific West ,AS,2008,8,135
National Park of American Samoa,NPSA,Pacific West ,AS,2008,9,132
National Park of American Samoa,NPSA,Pacific West ,AS,2008,10,275
National Park of American Samoa,NPSA,Pacific West ,AS,2008,11,153
National Park of American Samoa,NPSA,Pacific West ,AS,2008,12,613
National Park of American Samoa,NPSA,Pacific West ,AS,2009,1,281
National Park of American Samoa,NPSA,Pacific West ,AS,2009,2,281
National Park of American Samoa,NPSA,Pacific West ,AS,2009,3,281
National Park of American Samoa,NPSA,Pacific West ,AS,2009,4,281
National Park of American Samoa,NPSA,Pacific West ,AS,2009,5,281
National Park of American Samoa,NPSA,Pacific West ,AS,2009,6,358
National Park of American Samoa,NPSA,Pacific West ,AS,2009,7,308
National Park of American Samoa,NPSA,Pacific West ,AS,2009,8,522
National Park of American Samoa,NPSA,Pacific West ,AS,2009,9,423
National Park of American Samoa,NPSA,Pacific West ,AS,2009,10,0
National Park of American Samoa,NPSA,Pacific West ,AS,2009,11,113
National Park of American Samoa,NPSA,Pacific West ,AS,2009,12,113
National Park of American Samoa,NPSA,Pacific West ,AS,2010,1,141
National Park of American Samoa,NPSA,Pacific West ,AS,2010,2,135
National Park of American Samoa,NPSA,Pacific West ,AS,2010,3,181
National Park of American Samoa,NPSA,Pacific West ,AS,2010,4,276
National Park of American Samoa,NPSA,Pacific West ,AS,2010,5,510
National Park of American Samoa,NPSA,Pacific West ,AS,2010,6,291
National Park of American Samoa,NPSA,Pacific West ,AS,2010,7,183
National Park of American Samoa,NPSA,Pacific West ,AS,2010,8,101
National Park of American Samoa,NPSA,Pacific West ,AS,2010,9,79
National Park of American Samoa,NPSA,Pacific West ,AS,2010,10,217
National Park of American Samoa,NPSA,Pacific West ,AS,2010,11,401
National Park of American Samoa,NPSA,Pacific West ,AS,2010,12,491
National Park of American Samoa,NPSA,Pacific West ,AS,2011,1,272
National Park of American Samoa,NPSA,Pacific West ,AS,2011,2,986
National Park of American Samoa,NPSA,Pacific West ,AS,2011,3,385
National Park of American Samoa,NPSA,Pacific West ,AS,2011,4,292
National Park of American Samoa,NPSA,Pacific West ,AS,2011,5,"1,090"
National Park of American Samoa,NPSA,Pacific West ,AS,2011,6,324
National Park of American Samoa,NPSA,Pacific West ,AS,2011,7,742
National Park of American Samoa,NPSA,Pacific West ,AS,2011,8,432
National Park of American Samoa,NPSA,Pacific West ,AS,2011,9,"2,284"
National Park of American Samoa,NPSA,Pacific West ,AS,2011,10,763
National Park of American Samoa,NPSA,Pacific West ,AS,2011,11,758
National Park of American Samoa,NPSA,Pacific West ,AS,2011,12,388
National Park of American Samoa,NPSA,Pacific West ,AS,2012,1,536
National Park of American Samoa,NPSA,Pacific West ,AS,2012,2,380
National Park of American Samoa,NPSA,Pacific West ,AS,2012,3,662
National Park of American Samoa,NPSA,Pacific West ,AS,2012,4,582
National Park of American Samoa,NPSA,Pacific West ,AS,2012,5,304
National Park of American Samoa,NPSA,Pacific West ,AS,2012,6,528
National Park of American Samoa,NPSA,Pacific West ,AS,2012,7,696
National Park of American Samoa,NPSA,Pacific West ,AS,2012,8,624
National Park of American Samoa,NPSA,Pacific West ,AS,2012,9,661
National Park of American Samoa,NPSA,Pacific West ,AS,2012,10,"1,150"
National Park of American Samoa,NPSA,Pacific West ,AS,2012,11,"2,409"
National Park of American Samoa,NPSA,Pacific West ,AS,2012,12,"1,908"
National Park of American Samoa,NPSA,Pacific West ,AS,2013,1,"1,231"
National Park of American Samoa,NPSA,Pacific West ,AS,2013,2,"1,440"
National Park of American Samoa,NPSA,Pacific West ,AS,2013,3,"1,594"
National Park of American Samoa,NPSA,Pacific West ,AS,2013,4,"2,026"
National Park of American Samoa,NPSA,Pacific West ,AS,2013,5,"1,906"
National Park of American Samoa,NPSA,Pacific West ,AS,2013,6,"1,575"
National Park of American Samoa,NPSA,Pacific West ,AS,2013,7,"1,600"
National Park of American Samoa,NPSA,Pacific West ,AS,2013,8,"1,193"
National Park of American Samoa,NPSA,Pacific West ,AS,2013,9,"2,451"
National Park of American Samoa,NPSA,Pacific West ,AS,2013,10,859
National Park of American Samoa,NPSA,Pacific West ,AS,2013,11,"1,136"
National Park of American Samoa,NPSA,Pacific West ,AS,2013,12,908
National Park of American Samoa,NPSA,Pacific West ,AS,2014,1,"1,178"
National Park of American Samoa,NPSA,Pacific West ,AS,2014,2,"1,392"
National Park of American Samoa,NPSA,Pacific West ,AS,2014,3,"1,480"
National Park of American Samoa,NPSA,Pacific West ,AS,2014,4,"2,072"
National Park of American Samoa,NPSA,Pacific West ,AS,2014,5,917
National Park of American Samoa,NPSA,Pacific West ,AS,2014,6,680
National Park of American Samoa,NPSA,Pacific West ,AS,2014,7,"1,230"
National Park of American Samoa,NPSA,Pacific West ,AS,2014,8,582
National Park of American Samoa,NPSA,Pacific West ,AS,2014,9,960
National Park of American Samoa,NPSA,Pacific West ,AS,2014,10,"1,236"
National Park of American Samoa,NPSA,Pacific West ,AS,2014,11,"1,222"
National Park of American Samoa,NPSA,Pacific West ,AS,2014,12,"1,004"
National Park of American Samoa,NPSA,Pacific West ,AS,2015,1,"1,564"
National Park of American Samoa,NPSA,Pacific West ,AS,2015,2,992
National Park of American Samoa,NPSA,Pacific West ,AS,2015,3,"1,530"
National Park of American Samoa,NPSA,Pacific West ,AS,2015,4,"1,130"
National Park of American Samoa,NPSA,Pacific West ,AS,2015,5,"1,982"
National Park of American Samoa,NPSA,Pacific West ,AS,2015,6,"1,282"
National Park of American Samoa,NPSA,Pacific West ,AS,2015,7,"1,272"
National Park of American Samoa,NPSA,Pacific West ,AS,2015,8,"1,346"
National Park of American Samoa,NPSA,Pacific West ,AS,2015,9,"1,306"
National Park of American Samoa,NPSA,Pacific West ,AS,2015,10,822
National Park of American Samoa,NPSA,Pacific West ,AS,2015,11,213
National Park of American Samoa,NPSA,Pacific West ,AS,2015,12,453
National Park of American Samoa,NPSA,Pacific West ,AS,2016,1,374
National Park of American Samoa,NPSA,Pacific West ,AS,2016,2,466
National Park of American Samoa,NPSA,Pacific West ,AS,2016,3,"2,103"
National Park of American Samoa,NPSA,Pacific West ,AS,2016,4,"1,677"
National Park of American Samoa,NPSA,Pacific West ,AS,2016,5,"1,855"
National Park of American Samoa,NPSA,Pacific West ,AS,2016,6,"1,512"
National Park of American Samoa,NPSA,Pacific West ,AS,2016,7,"1,256"
National Park of American Samoa,NPSA,Pacific West ,AS,2016,8,"4,107"
National Park of American Samoa,NPSA,Pacific West ,AS,2016,9,"4,876"
National Park of American Samoa,NPSA,Pacific West ,AS,2016,10,"2,383"
National Park of American Samoa,NPSA,Pacific West ,AS,2016,11,"3,589"
National Park of American Samoa,NPSA,Pacific West ,AS,2016,12,"4,694"
National Park of American Samoa,NPSA,Pacific West ,AS,2017,1,"4,788"
National Park of American Samoa,NPSA,Pacific West ,AS,2017,2,"3,817"
National Park of American Samoa,NPSA,Pacific West ,AS,2017,3,"4,838"
National Park of American Samoa,NPSA,Pacific West ,AS,2017,4,"7,496"
National Park of American Samoa,NPSA,Pacific West ,AS,2017,5,"4,666"
National Park of American Samoa,NPSA,Pacific West ,AS,2017,6,"5,180"
National Park of American Samoa,NPSA,Pacific West ,AS,2017,7,"6,090"
National Park of American Samoa,NPSA,Pacific West ,AS,2017,8,"4,421"
National Park of American Samoa,NPSA,Pacific West ,AS,2017,9,"4,218"
National Park of American Samoa,NPSA,Pacific West ,AS,2017,10,"11,494"
National Park of American Samoa,NPSA,Pacific West ,AS,2017,11,"7,666"
National Park of American Samoa,NPSA,Pacific West ,AS,2017,12,"4,794"
National Park of American Samoa,NPSA,Pacific West ,AS,2018,1,"4,144"
National Park of American Samoa,NPSA,Pacific West ,AS,2018,2,"2,308"
National Park of American Samoa,NPSA,Pacific West ,AS,2018,3,"2,119"
National Park of American Samoa,NPSA,Pacific West ,AS,2018,4,"1,768"
National Park of American Samoa,NPSA,Pacific West ,AS,2018,5,772
National Park of American Samoa,NPSA,Pacific West ,AS,2018,6,944
National Park of American Samoa,NPSA,Pacific West ,AS,2018,7,"1,090"
National Park of American Samoa,NPSA,Pacific West ,AS,2018,8,358
National Park of American Samoa,NPSA,Pacific West ,AS,2018,9,"2,303"
National Park of American Samoa,NPSA,Pacific West ,AS,2018,10,"4,002"
National Park of American Samoa,NPSA,Pacific West ,AS,2018,11,"5,766"
National Park of American Samoa,NPSA,Pacific West ,AS,2018,12,"3,052"
National Park of American Samoa,NPSA,Pacific West ,AS,2019,1,792
National Park of American Samoa,NPSA,Pacific West ,AS,2019,2,"3,772"
National Park of American Samoa,NPSA,Pacific West ,AS,2019,3,"7,152"
National Park of American Samoa,NPSA,Pacific West ,AS,2019,4,"7,452"
National Park of American Samoa,NPSA,Pacific West ,AS,2019,5,"7,772"
National Park of American Samoa,NPSA,Pacific West ,AS,2019,6,"3,464"
National Park of American Samoa,NPSA,Pacific West ,AS,2019,7,"4,059"
National Park of American Samoa,NPSA,Pacific West ,AS,2019,8,"4,650"
National Park of American Samoa,NPSA,Pacific West ,AS,2019,9,"3,933"
National Park of American Samoa,NPSA,Pacific West ,AS,2019,10,"6,900"
National Park of American Samoa,NPSA,Pacific West ,AS,2019,11,"8,456"
National Park of American Samoa,NPSA,Pacific West ,AS,2019,12,"1,604"
North Cascades NP,NOCA,Pacific West ,WA,1979,1,"2,556"
North Cascades NP,NOCA,Pacific West ,WA,1979,2,"4,350"
North Cascades NP,NOCA,Pacific West ,WA,1979,3,"5,465"
North Cascades NP,NOCA,Pacific West ,WA,1979,4,"21,066"
North Cascades NP,NOCA,Pacific West ,WA,1979,5,"58,174"
North Cascades NP,NOCA,Pacific West ,WA,1979,6,"96,038"
North Cascades NP,NOCA,Pacific West ,WA,1979,7,"131,505"
North Cascades NP,NOCA,Pacific West ,WA,1979,8,"174,385"
North Cascades NP,NOCA,Pacific West ,WA,1979,9,"120,066"
North Cascades NP,NOCA,Pacific West ,WA,1979,10,"79,082"
North Cascades NP,NOCA,Pacific West ,WA,1979,11,"43,492"
North Cascades NP,NOCA,Pacific West ,WA,1979,12,"6,818"
North Cascades NP,NOCA,Pacific West ,WA,1980,1,"3,775"
North Cascades NP,NOCA,Pacific West ,WA,1980,2,"3,374"
North Cascades NP,NOCA,Pacific West ,WA,1980,3,"1,410"
North Cascades NP,NOCA,Pacific West ,WA,1980,4,"7,345"
North Cascades NP,NOCA,Pacific West ,WA,1980,5,"63,492"
North Cascades NP,NOCA,Pacific West ,WA,1980,6,"94,174"
North Cascades NP,NOCA,Pacific West ,WA,1980,7,"147,702"
North Cascades NP,NOCA,Pacific West ,WA,1980,8,"192,227"
North Cascades NP,NOCA,Pacific West ,WA,1980,9,"144,281"
North Cascades NP,NOCA,Pacific West ,WA,1980,10,"94,776"
North Cascades NP,NOCA,Pacific West ,WA,1980,11,"37,888"
North Cascades NP,NOCA,Pacific West ,WA,1980,12,"5,635"
North Cascades NP,NOCA,Pacific West ,WA,1981,1,"3,475"
North Cascades NP,NOCA,Pacific West ,WA,1981,2,"3,055"
North Cascades NP,NOCA,Pacific West ,WA,1981,3,"4,324"
North Cascades NP,NOCA,Pacific West ,WA,1981,4,"10,187"
North Cascades NP,NOCA,Pacific West ,WA,1981,5,"109,009"
